category_analysis,command,GT,generated_code,response_time,cloud_similarity_gpt4o
0,스피커가 재생 중이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Speaker).mediaPlayback_playbackStatus == 'playing') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Speaker).mediaPlayback_playbackStatus == 'playing') {\n(#Alarm).alarm_siren()\n}""}]",54.71270140027627,-1.0
0,스피커가 지원하는 명령어를 스피커로 출력해줘.,"[{""code"": ""commands = (#Speaker).mediaPlayback_supportedPlaybackCommands\n(#Speaker).mediaPlayback_speak(commands)\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak((#Speaker).mediaPlayback_supportedPlaybackCommands())""}]",58.53974930010736,-1.0
0,스피커를 꺼줘.,"[{""code"": ""(#Speaker).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).switch_off()""}]",54.55925700021908,-1.0
0,스피커를 켜줘.,"[{""code"": ""(#Speaker).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).switch_on()""}]",53.678207100369036,-1.0
0,스피커의 전원을 토글해줘.,"[{""code"": ""(#Speaker).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).switch_toggle()""}]",54.68339889962226,-1.0
0,스피커의 재생을 빨리 감기 해줘.,"[{""code"": ""(#Speaker).mediaPlayback_fastForward()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_fastForward()""}]",55.755361600313336,-1.0
0,스피커의 재생을 일시 정지해줘.,"[{""code"": ""(#Speaker).mediaPlayback_pause()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_pause()""}]",57.05265730014071,-1.0
0,스피커의 재생을 되감아줘.,"[{""code"": ""(#Speaker).mediaPlayback_rewind()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_rewind()""}]",54.735614099539816,-1.0
0,스피커의 재생을 멈춰줘.,"[{""code"": ""(#Speaker).mediaPlayback_stop()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_stop()""}]",53.91859140014276,-1.0
0,스피커에서 music.mp3를 재생해줘.,"[{""code"": ""(#Speaker).mediaPlayback_play('music.mp3')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_play(\""music.mp3\"")""}]",51.63007339974865,-1.0
0,스피커에서 '지금은 테스트 중입니다.'를 말해줘.,"[{""code"": ""(#Speaker).mediaPlayback_speak('지금은 테스트 중입니다.')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""지금은 테스트 중입니다.\"")""}]",56.24562790011987,-1.0
0,녹음기의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Recorder).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Recorder).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",56.46523099998012,-1.0
0,녹음기가 녹음 중이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Recorder).audioRecord_recordStatus == 'recording') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Recorder).audioRecord_recordStatus == 'recording') {\n(#Alarm).alarm_siren()\n}""}]",54.26098830020055,-1.0
0,녹음기를 꺼줘.,"[{""code"": ""(#Recorder).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Recorder).switch_off()""}]",55.983445399906486,-1.0
0,녹음기를 켜줘.,"[{""code"": ""(#Recorder).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Recorder).switch_on()""}]",53.9241504999809,-1.0
0,녹음기의 전원을 토글해줘.,"[{""code"": ""(#Recorder).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Recorder).switch_toggle()""}]",54.81076100002974,-1.0
0,녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,"[{""code"": ""(#Recorder).audioRecord_record('test.wav', 10)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Recorder).audioRecord_record(\""test.wav\"" | 10.0)""}]",55.23000209964812,-1.0
0,스위치의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Switch).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Switch).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",54.06135330023244,-1.0
0,스위치를 꺼줘.,"[{""code"": ""(#Switch).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Switch).switch_off()""}]",54.34415190014988,-1.0
0,스위치를 켜줘.,"[{""code"": ""(#Switch).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Switch).switch_on()""}]",54.351753800176084,-1.0
0,스위치의 전원을 토글해줘.,"[{""code"": ""(#Switch).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Switch).switch_toggle()""}]",53.677710600197315,-1.0
0,TV의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Television).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",55.22528459969908,-1.0
0,현재 TV 채널 이름이 '9시 뉴스'이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Television).tvChannel_tvChannelName == '9시 뉴스') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).tvChannel_tvChannelName == '9시 뉴스') {\n(#Alarm).alarm_siren()\n}""}]",55.1812430000864,-1.0
0,TV의 볼륨이 50 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Television).audioVolume_volume >= 50) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).audioVolume_volume >= 50) {\n(#Alarm).alarm_siren()\n}""}]",55.04326699953526,-1.0
0,TV가 음소거 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Television).audioMute_muteStatus == 'muted') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).audioMute_muteStatus == 'muted') {\n(#Alarm).alarm_siren()\n}""}]",54.162569999694824,-1.0
0,TV를 꺼줘.,"[{""code"": ""(#Television).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).switch_off()""}]",55.065702399704605,-1.0
0,TV를 켜줘.,"[{""code"": ""(#Television).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).switch_on()""}]",56.03445369936526,-1.0
0,TV의 전원을 토글해줘.,"[{""code"": ""(#Television).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).switch_toggle()""}]",54.876409699674696,-1.0
0,TV 채널을 하나 내려줘.,"[{""code"": ""(#Television).tvChannel_channelDown()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).tvChannel_channelDown()""}]",55.049983399920166,-1.0
0,TV 채널을 하나 올려줘.,"[{""code"": ""(#Television).tvChannel_channelUp()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).tvChannel_channelUp()""}]",55.300352999940515,-1.0
0,TV 채널을 7번으로 설정해줘.,"[{""code"": ""(#Television).tvChannel_setTvChannel(7)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).tvChannel_setTvChannel(7)""}]",56.098246899899095,-1.0
0,TV 채널을 '9시 뉴스'로 설정해줘.,"[{""code"": ""(#Television).tvChannel_setTvChannelName('9시 뉴스')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).tvChannel_setTvChannelName('9시 뉴스')""}]",56.51759389974177,-1.0
0,TV의 볼륨을 30으로 설정해줘.,"[{""code"": ""(#Television).audioVolume_setVolume(30)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioVolume_setVolume(30)""}]",55.24327250011265,-1.0
0,TV의 볼륨을 낮춰줘.,"[{""code"": ""(#Television).audioVolume_volumeDown()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioVolume_volumeDown()""}]",54.19021980045363,-1.0
0,TV의 볼륨을 높여줘.,"[{""code"": ""(#Television).audioVolume_volumeUp()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioVolume_volumeUp()""}]",55.69901350000873,-1.0
0,TV를 음소거해줘.,"[{""code"": ""(#Television).audioMute_mute()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioMute_mute()""}]",55.081871500238776,-1.0
0,TV의 음소거 상태를 해제해줘.,"[{""code"": ""(#Television).audioMute_unmute()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioMute_unmute()""}]",54.29836039990187,-1.0
0,TV의 음소거 상태를 음소거로 설정해줘.,"[{""code"": ""(#Television).audioMute_setMute('muted')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Television).audioMute_mute()""}]",56.03109269961715,-1.0
0,현재 실내 온도가 25도 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 25) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 25) {\n(#Alarm).alarm_siren()\n}""}]",55.06057639978826,-1.0
0,밸브가 열린 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Valve).valve_valve == 'open') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Valve).valve_valve == 'open') {\n(#Alarm).alarm_siren()\n}""}]",58.1128663001582,-1.0
0,밸브를 닫아줘.,"[{""code"": ""(#Valve).valve_close()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Valve).valve_close()""}]",53.9670966998674,-1.0
0,밸브를 열어줘.,"[{""code"": ""(#Valve).valve_open()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Valve).valve_open()""}]",54.9167673997581,-1.0
0,바깥 습도가 80퍼센트 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_humidityWeather >= 80) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_humidityWeather >= 80) {\n(#Alarm).alarm_siren()\n}""}]",54.641403099987656,-1.0
0,바깥의 미세먼지 농도가 100 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_pm10Weather >= 100) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_pm10Weather >= 100) {\n(#Alarm).alarm_siren()\n}""}]",56.47526780050248,-1.0
0,바깥의 초미세먼지 농도가 50 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_pm25Weather >= 50) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_pm25Weather >= 50) {\n(#Alarm).alarm_siren()\n}""}]",55.31309680035338,-1.0
0,기압이 1020hPa 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_pressureWeather >= 1020) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#WeatherProvider).weatherProvider_pressureWeather >= 1020) {\n(#Alarm).alarm_siren()\n}""}]",56.77969409991056,-1.0
0,현재 바깥의 기온이 30도 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_temperatureWeather >= 30) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_temperatureWeather >= 30) {\n(#Alarm).alarm_siren()\n}""}]",56.66107419971377,-1.0
0,현재 날씨가 비가 오고 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#WeatherProvider).weatherProvider_weather == 'rain') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_weather == 'rain') {\n(#Alarm).alarm_siren()\n}""}]",54.80535960011184,-1.0
0,"위도 37.5665, 경도 126.9780의 현재 날씨 정보를 스피커로 출력해줘.","[{""code"": ""weatherInfo = (#WeatherProvider).weatherProvider_getWeatherInfo(37.5665, 126.978)\n(#Speaker).mediaPlayback_speak(weatherInfo)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#WeatherProvider).weatherProvider_getWeatherInfo(37.5665, 126.9780)\n(#Speaker).mediaPlayback_speak(\""The current weather information is being retrieved.\"")""}]",55.346251799724996,-1.0
0,창문이 열린 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Window).windowControl_window == 'open') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Window).windowControl_window == 'open') {\n(#Alarm).alarm_siren()\n}""}]",53.866907299961895,-1.0
0,창문을 닫아줘.,"[{""code"": ""(#Window).windowControl_close()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Window).windowControl_close()""}]",56.93395309988409,-1.0
0,창문을 열어줘.,"[{""code"": ""(#Window).windowControl_open()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Window).windowControl_open()""}]",54.30945770023391,-1.0
0,낙상 감지 센서에서 낙상이 감지된 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#FallDetector).fallDetection_fall == 'fall') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#FallDetector).fallDetection_fall == 'detected') {\n(#Alarm).alarm_siren()\n}""}]",55.698188500478864,-1.0
0,점유 센서가 감지 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#OccupancySensor).presenceSensor_presence == 'present') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == 'present') {\n(#Alarm).alarm_siren()\n}""}]",57.01227049995214,-1.0
0,릴레이의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Relay).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Relay).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",52.38808310031891,-1.0
0,릴레이를 꺼줘.,"[{""code"": ""(#Relay).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Relay).switch_off()""}]",55.24777220003307,-1.0
0,릴레이를 켜줘.,"[{""code"": ""(#Relay).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Relay).switch_on()""}]",53.73001219984144,-1.0
0,릴레이의 전원을 토글해줘.,"[{""code"": ""(#Relay).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Relay).switch_toggle()""}]",55.48386700032279,-1.0
0,테스트 타이머라는 이름의 60초 길이의 타이머를 추가해줘.,"[{""code"": ""(#Timer).timer_add('테스트 타이머', 60)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Timer).timer_add(\""테스트 타이머\"", 60.0)""}]",54.62272940017283,-1.0
0,테스트 타이머라는 이름의 타이머가 존재하면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Timer).timer_isExist('테스트 타이머')) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Timer).timer_isExist('테스트 타이머')) {\n(#Alarm).alarm_siren()\n}""}]",43.516527799889445,-1.0
0,테스트 타이머라는 이름의 타이머가 하면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Timer).timer_isSet('테스트 타이머')) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Timer).timer_isExist('테스트 타이머'))\n(#Alarm).alarm_siren()""}]",3.8233207003213465,-1.0
0,테스트 타이머라는 이름의 타이머를 리셋해줘.,"[{""code"": ""(#Timer).timer_reset('테스트 타이머')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Timer).timer_reset('테스트 타이머')""}]",53.85820740042254,-1.0
0,테스트 타이머라는 이름의 타이머를 120초로 설정해줘.,"[{""code"": ""(#Timer).timer_set('테스트 타이머', 120)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Timer).timer_set(\""테스트 타이머\"", 120.0)""}]",52.309337799903005,-1.0
0,테스트 타이머라는 이름의 타이머를 시작해줘.,"[{""code"": ""(#Timer).timer_start('테스트 타이머')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Timer).timer_start(\""테스트 타이머\"")""}]",56.47671220032498,-1.0
1,토양 수분이 30% 이하이고 조명이 꺼져 있으면 관개 장치를 작동시키고 조명을 켜 줘.,"[{""code"": ""if (((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30.0) and ((#Light).switch_switch == 'off')) {\n  (#Irrigator).switch_on()\n  (#Light).switch_on()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30 and (#Light).switch_switch == 'off') {\n(#Irrigator).switch_on()\n(#Light).switch_on()\n}"", ""cron"": """", ""period"": 0}",5.6445,1.0
1,온도가 33도 이상이면 제습기를 켜고 커튼을 닫아 줘.,"[{""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 33.0) {\n  (#Dehumidifier).switch_on()\n  (#Curtain).curtain_close()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 33) {\n(#Dehumidifier).switch_on()\n(#Curtain).curtain_close()\n}"", ""cron"": """", ""period"": -1}",52.1685,1.0
1,이산화탄소가 1000ppm 이상이고 블라인드가 열려 있으면 환풍기를 켜고 블라인드를 닫아 줘.,"[{""code"": ""if (((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and ((#Blind).blind_blind == 'open')) {\n  (#Fan).switch_on()\n  (#Blind).blind_close()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000 and (#Blind).blind_blind == 'open') {\n(#Fan).switch_on()\n(#Blind).blind_close()\n}"", ""cron"": """", ""period"": -1}",54.5736,1.0
1,온도가 29도 이상이고 습도가 80% 이상이며 조명이 꺼져 있으면 에어컨을 켜고 조명을 켜 줘.,"[{""code"": ""if (((#TemperatureSensor).temperatureMeasurement_temperature >= 29.0) and ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) and ((#Light).switch_switch == 'off')) {\n  (#AirConditioner).switch_on()\n  (#Light).switch_on()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 29 and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 80 and (#Light).switch_switch == 'off') {\n(#AirConditioner).switch_on()\n(#Light).switch_on()\n}"", ""cron"": """", ""period"": -1}",55.9358,1.0
1,조명이 켜져 있고 창문이 닫혀 있으면 커튼을 열고 환풍기를 꺼 줘.,"[{""code"": ""if (((#Light).switch_switch == 'on') and ((#Window).windowControl_window == 'closed')) {\n  (#Curtain).curtain_open()\n  (#Fan).switch_off()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#Light).switch_switch == 'on' and (#Window).windowControl_window == 'closed') {\n(#Curtain).curtain_open()\n(#Fan).switch_off()\n}"", ""cron"": """", ""period"": -1}",53.0111,1.0
1,TV가 꺼져 있고 스피커가 재생 중이면 TV를 켜고 스피커를 꺼 줘.,"[{""code"": ""if (((#Television).switch_switch == 'off') and ((#Speaker).mediaPlayback_playbackStatus == 'playing')) {\n  (#Television).switch_on()\n  (#Speaker).switch_off()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#Television).switch_switch == 'off' and (#Speaker).mediaPlayback_playbackStatus == 'playing') {\n(#Television).switch_on()\n(#Speaker).switch_off()\n}"", ""cron"": """", ""period"": -1}",56.9696,1.0
1,조명이 켜져 있고 블라인드가 열려 있으며 움직임이 감지되면 조명을 끄고 블라인드를 닫아 줘.,"[{""code"": ""if (((#Light).switch_switch == 'on') and ((#Blind).blind_blind == 'open') and ((#MotionSensor).motionSensor_motion == 'active')) {\n  (#Light).switch_off()\n  (#Blind).blind_close()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#Light).switch_switch == 'on' and (#Blind).blind_blind == 'open' and (#MotionSensor).motionSensor_motion == 'active') {\n(#Light).switch_off()\n(#Blind).blind_close()\n}"", ""cron"": """", ""period"": -1}",56.0306,1.0
1,알람이 꺼져 있고 조명이 꺼져 있으며 커튼이 열려 있으면 사이렌을 울리고 조명을 켜 줘.,"[{""code"": ""if (((#Alarm).alarm_alarm == 'off') and ((#Light).switch_switch == 'off') and ((#Curtain).curtain_curtain == 'open')) {\n  (#Alarm).alarm_siren()\n  (#Light).switch_on()\n}\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","{""code"": ""if ((#Alarm).alarm_alarm == 'off' and (#Light).switch_switch == 'off' and (#Curtain).curtain_curtain == 'open') {\n(#Siren).switch_on()\n(#Light).switch_on()\n}"", ""cron"": """", ""period"": -1}",55.8221,-1.0
