category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
3,"1월 1일에, 실시간으로 확인하여 조명이 꺼지면 3초 대기 후 펌프를 끄고, 5초 후 블라인드를 닫으며, 추가로 7초 후 조명을 다시 켠 다음 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 1 1 *"", ""period"": 0, ""code"": ""wait until((#Light).switch_switch == \""off\"")\nif (((#Clock).clock_month == 1) and ((#Clock).clock_day == 1)) {\n  (#Clock).clock_delay(3000)\n  (#Pump).switch_off()\n  (#Clock).clock_delay(5000)\n  (#Blind).blind_close()\n  (#Clock).clock_delay(7000)\n  (#Light).switch_on()\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '0 1 1 * *', 'period': -1, 'code': 'if ((#Clock).clock_date == 20250101) {\n  (#Speaker).mediaPlayback_speak(""Check-in complete. Waiting for lights to turn off."")\n  wait until((#Light).switch_switch == ""off"")\n  (#Pump).switch_off()\n  wait until(#Clock).clock_delay(5000)\n  (#Blind).blind_close()\n  wait until(#Clock).clock_delay(7000)\n  (#Light).switch_on()\n  (#Alarm).alarm_siren()\n}'}]",0.8,The generated code uses a specific date check and lacks the initial 'wait until' condition for the light switch.
4,"에어컨이 켜지면 5초 후 블라인드를 닫고, 5초 더 기다린 후 커튼이 열려 있으면 커튼을 닫고, 이후 10초 후 조명 밝기를 10퍼센트로 낮춰 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#AirConditioner).switch_switch == \""on\"")\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == \""open\"") {\n  (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 1)""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until((#AirConditioner).airConditionerMode_airConditionerMode == ""cool"")\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == ""open"") {\n  (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 10)'}]",0.85,The generated code uses a different condition for the air conditioner and a different transition time for the light level.
8,섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Fan #SectorA).switch_off()'}]",1.0,
8,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n  (#Odd #Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Fan #SectorB).fanControl_fanSpeed > 0) and ((#Fan #SectorA).fanControl_fanSpeed > 0) {\n  if (any(#Blind).blind_blind == ""open"") {\n    (#Blind).blind_close()\n  }\n}'}]",0.6,The generated code uses different conditions for fan speed and lacks the specific target for closing the blinds.
8,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\n  all(#Lower #Irrigator).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Odd).switch_switch == ""on"") {\n  all(#Lower).switch_off()\n}'}]",0.7,The generated code lacks the additional condition for the fan and the target for switching off the irrigator.
8,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n  (#SectorA #Fan).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Window).windowControl_window == ""open"") {\n  all(#SectorA).switch_off()\n}'}]",0.6,The generated code uses a different condition for the window and lacks the specific target for switching off the fan.
8,섹터 비에 있는 홀수 태그가 붙은 관개 장치를 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#SectorB #Odd).switch_off()'}]",0.8,The generated code lacks the additional target for switching off the irrigator.
8,상단부에 있는 짝수 태그가 붙은 창문이 열려 있으면 커튼을 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Upper #Even #Window).windowControl_window == \""open\"") {\n  (#Curtain).curtain_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Window #Upper #Even).windowControl_window == ""open"") {\n  (#Curtain #Sector1).curtain_close()\n}'}]",0.9,The generated code uses a different target for closing the curtain.
8,"상단부에 있는 조명이 모두 꺼져 있으면, 홀수 태그가 붙은 모든 창문을 열어 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Upper #Light).switch_switch == \""off\"") {\n  all(#Odd #Window).windowControl_open()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (all(#Upper).switch_switch == ""off"") {\n  all(#Odd).windowControl_open()\n}'}]",0.7,The generated code lacks the additional condition for the light and the target for opening the window.
8,짝수 태그가 붙은 스피커 중 하나라도 켜져 있으면 섹터 비에 있는 조명을 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Even #Speaker).switch_switch == \""on\"") {\n  all(#SectorB #Light).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Speaker).switch_switch == ""on"") {\n  all(#SectorB).switch_off()\n}'}]",0.6,The generated code lacks the additional condition for the 'Even' tag and the target for switching off the light.
8,벽에 있는 홀수 태그가 붙은 모든 블라인드가 열려 있으면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Wall #Odd #Blind).blind_blind == \""open\"") {\n  (#Light).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (all(#Odd).blind_blind == ""open"") {\n  all(#Light).switch_off()\n}'}]",0.7,The generated code lacks the additional condition for the 'Wall' tag.
8,상단부에 있거나 섹터 에이에 있는 조명 중 하나가 켜져 있으면 선풍기를 모두 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((any(#Upper #Light).switch_switch == \""on\"") or (any(#SectorA #Light).switch_switch == \""on\"")) {\n  all(#Fan).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Light) or (#SectorA)).switch_switch == ""on"") {\n  all(#Fan).switch_on()\n}'}]",0.8,The generated code lacks the additional condition for the 'Upper' tag.
6,매일 자정 선풍기가 꺼져 있으면 선풍기를 꺼 줘. 또한 그 때마다 선풍기를 꺼 줘,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""if ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_off()\n  (#Fan).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '0 0 * * *', 'period': 0, 'code': 'if ((#Fan).switch_switch == ""off"") {\n  (#Fan).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '0 0 * * *', 'period': 0, 'code': 'if ((#Fan).switch_switch == ""on"") {\n  (#Fan).switch_off()\n}'}]",0.5,The generated code uses different logic for switching the fan and lacks the repeated switch off action.
4,주말에는 관개 장치가 꺼지면 관개 장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,0"", ""period"": 0, ""code"": ""wait until((#Irrigator).switch_switch == \""off\"")\n(#Irrigator).switch_off()""}","[{'name': 'Scenario1', 'cron': '0 0 * * 0,6', 'period': -1, 'code': 'if ((#Clock).clock_weekday == ""sunday"" or (#Clock).clock_weekday == ""saturday"") {\n  wait until((#Irrigator).irrigatorOperatingState_irrigatorOperatingState == ""idle"")\n  (#Irrigator).switch_off()\n}'}]",0.6,The generated code uses a different condition for the irrigator state and lacks the initial 'wait until' condition.
7,실시간으로 확인하여 블라인드가 닫힌 상태에서 또 닫히면 전등을 켜 줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wasClosed := false\nif (wasClosed == true) {\n  if ((wasClosed == false) and ((#Blind).blind_blind == \""closed\"")) {\n    (#Light).switch_on()\n  }\n}\nwasClosed = ((#Blind).blind_blind == \""closed\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'blindsClosed := false\nif ((#Blind).blind_blind == ""closed"") {\n  blindsClosed = true\n} else {\n  blindsClosed = false\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 100, 'code': 'if (blindsClosed == true) {\n  wait until((#Blind).blind_blind == ""closed"")\n  (#Light).switch_on()\n}'}]",0.7,The generated code uses a different logic for tracking the blind state and lacks the nested condition for switching on the light.
6,1초마다 확인하여 온도가 30도 미만이면서 25도 이상일 때마다 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""temp = (#TemperatureSensor).temperatureMeasurement_temperature\nif ((temp < 30.0) and (temp >= 25.0)) {\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'if ((#AirConditioner).airConditionerMode_airConditionerMode == ""auto"") {\n  if (((#TemperatureSensor).temperatureMeasurement_temperature > 25.0) and ((#TemperatureSensor).temperatureMeasurement_temperature < 30.0)) {\n    (#AirConditioner).airConditionerMode_setAirConditionerMode(""cool"")\n    (#AirConditioner).airConditionerMode_setTemperature(27.0)\n  } else {\n    (#AirConditioner).airConditionerMode_setAirConditionerMode(""auto"")\n  }\n}'}]",0.75,The generated code uses a different logic for setting the air conditioner mode and lacks the simple switch on action.
7,실시간으로 확인하여 재실 센서가 감지 상태일 때마다 10초 대기 후 조명의 밝기를 현재 밝기로 맞춰줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wait until((#OccupancySensor).presenceSensor_presence == \""present\"")\n(#Clock).clock_delay(10000)\nlevel = (#Light).switchLevel_level\n(#Light).switchLevel_setLevel(level, 1)""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'currentBrightness := (#Light).switchLevel_level\nwait until(#OccupancySensor).presenceSensor_presence == ""present""\n(#Light).switchLevel_setLevel(currentBrightness, 100)'}, {'name': 'Scenario2', 'cron': '', 'period': 100, 'code': 'wait until(#OccupancySensor).presenceSensor_presence == ""not_present""\n(#Light).switchLevel_setLevel(0, 100)'}]",0.6,The generated code uses different logic for presence detection and lacks the delay before setting the light level.
7,TV가 꺼져 있으면 10초 대기 후 다시 TV를 확인하여 켜져 있으면 TV를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Television).switch_switch == \""on\"") {\n    (#Television).switch_on()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Television).switch_switch == ""off"") {\n  wait until(#Television).switch_switch == ""on""\n  (#Television).switch_on()\n}'}]",0.7,The generated code uses a different logic for waiting and lacks the delay before checking the television state.
3,"월, 수, 금에 실시간으로 확인하여 창문이 열려 있지 않으면 창문을 닫아 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 1,3,5"", ""period"": 100, ""code"": ""if ((#Window).windowControl_window != \""open\"") {\n  (#Window).windowControl_close()\n}""}","[{'name': 'Scenario1', 'cron': '0 15 * * 1,3,5', 'period': 10000, 'code': 'windowClosed := false\nif ((#Window).windowControl_window == ""closed"") {\n  windowClosed = true\n}\nif (windowClosed == false) {\n  (#Window).windowControl_close()\n}'}]",0.8,The generated code uses a different logic for checking the window state and lacks the simple condition for closing.
7,"매주 평일 오전 9시 창문이 닫혀 있고 이산화탄소 농도가 1000ppm 이상이며 기온이 30도 이상이면, 5초 후 창문을 열고, 팬이 꺼져 있으면 켜 줘. 그 후, 실시간으로 확인하여 1분 연속으로 미세먼지 농도가 50 이상으로 유지되면 창문을 다시 닫고, 팬도 꺼 줘. 만약 그 때 온실 내 습도가 40% 이하이면 가습기를 작동시켜 줘. 또한 마찬가지로 그 때 토양 습도가 25% 이하이고 관개 장치가 꺼져 있으면 물을 줘.","{""name"": ""Scenario1"", ""cron"": ""0 9 * * *"", ""period"": 100, ""code"": ""phase := 0\nconsecutive_time := 0\nif ((#Clock).clock_weekday == \""saturday\"") or ((#Clock).clock_weekday == \""sunday\"") {\n  break\n}\n\nif (phase == 0) {\n  if ((#Window).windowControl_window == \""closed\"") and \n  ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and \n  ((#AirQualityDetector).temperatureMeasurement_temperature >= 30.0) {\n    (#Clock).clock_delay(5000)\n    (#Window).windowControl_open()\n    \n    if ((#Fan).switch_switch == \""off\"") {\n      (#Fan).switch_on()\n    }\n    \n    phase = 1  \n  }\n} \nelse if (phase == 1) {\n  if ((#AirQualityDetector).dustSensor_fineDustLevel >= 50) {\n    consecutive_time = consecutive_time + 100  \n  } else {\n    consecutive_time = 0\n  }\n  if (consecutive_time >= 60000) {\n    (#Window).windowControl_close()\n    (#Fan).switch_off()\n    \n    if ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40.0) {\n      (#Humidifier).switch_on()\n    }\n    \n    if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) and ((#Irrigator).switch_switch == \""off\"") {\n      (#Irrigator).switch_on()\n    }\n    \n    break\n  }\n}""}","[{'name': 'Scenario1', 'cron': '0 9 * * 1-5', 'period': 10000, 'code': 'windowClosed := false\nco2High := false\ntemperatureHigh := false\nparticulateMatterHigh := false\nhumidityLow := false\nsoilHumidityLow := false\nirrigationOff := false\nif (any(#Window).windowControl_window == ""closed"") {\n  windowClosed = true\n}\nif (any(#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide > 1000.0) {\n  co2High = true\n}\nif (any(#TemperatureSensor).temperatureMeasurement_temperature > 30.0) {\n  temperatureHigh = true\n}\nif (any(#AirQualityDetector).dustSensor_dustLevel > 50) {\n  particulateMatterHigh = true\n}\nif (any(#HumiditySensor).relativeHumidityMeasurement_humidity < 40.0) {\n  humidityLow = true\n}\nif (any(#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 25.0) {\n  soilHumidityLow = true\n}\nif (any(#Irrigator).switch_switch == ""off"") {\n  irrigationOff = true\n}\nif (windowClosed && co2High && temperatureHigh && particulateMatterHigh) {\n  wait until(#Clock).clock_delay(5000)\n  if (any(#Window).windowControl_window == ""closed"") {\n    all(#Window).windowControl_open()\n  }\n  if (any(#Fan).switch_switch == ""off"") {\n    all(#Fan).switch_on()\n  }\n}\nif (particulateMatterHigh) {\n  wait until(#Clock).clock_delay(60000)\n  if (any(#AirQualityDetector).dustSensor_dustLevel > 50) {\n    all(#Window).windowControl_close()\n    all(#Fan).switch_off()\n  }\n  if (humidityLow) {\n    all(#Humidifier).switch_on()\n  }\n}\nif (soilHumidityLow && irrigationOff) {\n  all(#Irrigator).switch_on()\n}'}]",0.7,The generated code uses a different logic for phase tracking and lacks the specific conditions for consecutive time checks.
7,매일 밤 10시에 하단부에 있는 창문이 열려 있고 짝수 태그가 붙은 조명이 켜져 있으면 사이렌을 울려 줘. 사이렌을 울렸다면 5초 후 블라인드를 닫아 줘. 사이렌을 울렸는지 상관 없이 5초 후부터는 실시간으로 확인해서 홀수 태그가 붙은 문이 두 번 열렸다 닫히면 커튼을 닫아 줘. 커튼을 닫은 후 문이 두 번 열린 총 시간만큼 알람의 경광등을 켰다가 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * *"", ""period"": 100, ""code"": ""state := 0\nsiren_triggered := false\ndoor_open_flag := false\ndoor_open_count := 0\nfirst_open_start := 0\nfirst_open_end := 0\nsecond_open_start := 0\nsecond_open_end := 0\n\nif (state == 0) {\n  if ((#Window #Lower).windowControl_window == \""open\"" and (#Light #Even).switch_switch == \""on\"") {\n    (#Alarm).alarm_siren()\n    siren_triggered = true\n  }\n  (#Clock).clock_delay(5000)\n  state = 1\n}\n\nif (state == 1) {\n  if (siren_triggered == true) {\n    (#Blind).blind_close()\n  }\n  state = 2\n}\n\nif (state == 2 and door_open_count >= 2) {\n  (#Curtain).curtain_close()\n  total_time = (first_open_end - first_open_start) + (second_open_end - second_open_start)\n  total_time = total_time * 1000\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(total_time)\n  (#Alarm).alarm_off()\n  break\n}\n\nif ((#DoorLock #Odd).doorControl_door == \""open\"" and door_open_flag == false) {\n  door_open_flag = true\n  now = (#Clock).clock_timestamp\n  door_open_count = door_open_count + 1\n  if (door_open_count == 1) {\n    first_open_start = now\n  } else if (door_open_count == 2) {\n    second_open_start = now\n  }\n}\nif ((#DoorLock #Odd).doorControl_door == \""closed\"" and door_open_flag == true) {\n  door_open_flag = false\n  now = (#Clock).clock_timestamp\n  if (door_open_count == 1) {\n    first_open_end = now\n  } else if (door_open_count == 2) {\n    second_open_end = now\n  }\n}""}","[{'name': 'Scenario1', 'cron': '0 22 * * *', 'period': -1, 'code': 'if (any(#Window).windowControl_window == ""open"") {\n  if (any(#Light).switch_switch == ""on"") {\n    (#Siren).switch_on()\n    wait until(#Siren).switch_switch == ""on""\n    (#Blind).blind_close()\n    wait until(#Blind).blind_blind == ""closed""\n    (#Alarm).alarm_strobe()\n    wait until(#DoorLock).doorControl_door == ""closed""\n    (#Alarm).alarm_off()\n  }\n}'}, {'name': 'Scenario2', 'cron': '0 22 * * *', 'period': 5000, 'code': 'triggered := false\nif (any(#DoorLock).doorControl_door == ""closed"") {\n  if (triggered == false) {\n    triggered = true\n  }\n} else {\n  triggered = false\n}\nif (triggered == true) {\n  (#Curtain).curtain_close()\n  wait until(#DoorLock).doorControl_door == ""closed""\n  (#Alarm).alarm_strobe()\n  wait until(#DoorLock).doorControl_door == ""closed""\n  (#Alarm).alarm_off()\n}'}]",0.65,The generated code uses a different logic for state tracking and lacks the specific conditions for door open counts.
1,팔을 위로 들어.,{},"[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': ""(#Alarm).sirenMode_setSirenMode('up')""}]",0.0,The generated code has no corresponding ground truth to compare against.
8,그룹1번의 습도가 하나라도 30미만이 되면 그룹1번의 관개장치를 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity<30))\n (#Group1 #Irrigator).irrigatorOperatingState_startWatering()""
}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(any(#Group1).relativeHumidityMeasurement_humidity <= 30.0)\nall(#Group1).irrigatorOperatingState_startWatering()'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until(all(#Group1).irrigatorOperatingState_irrigatorOperatingState != ""watering"")\n(#Center).mediaPlayback_speak(""All Group 1 irrigators have stopped."")'}]",0.85,The generated code is semantically similar but lacks the specific target for the humidity sensor.
8,홀수 태그가 붙은 창문이 하나라도 열려 있으면 홀수 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Window).windowControl_window == \""open\"") {\n  (#Odd #Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Odd).windowControl_window == ""open"") {\n  all(#Odd).blind_close()\n}'}]",0.9,The generated code is semantically similar but uses different targets for the window and blind.
8,상단부에 있는 조명과 커튼이 모두 꺼져 있으면 스피커를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Curtain).curtain_curtain == \""closed\"")) {\n  (#Speaker).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (all(#Light).switch_switch == ""off"" and all(#Curtain).curtain_curtain == ""closed"") {\n  (#Speaker).switch_on()\n}'}]",0.8,The generated code lacks the additional condition for the 'Upper' tag.
8,그룹2번의 습도가 모두 80을 초과하면 관개장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(all(#Group2 #HumiditySensor).relativeHumidityMeasurement_humidity > 80) {\n  (#Group2 #Irrigator).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (all(#Group2).relativeHumidityMeasurement_humidity > 80.0) {\n  all(#Group2).switch_off()\n}'}]",0.7,The generated code lacks the 'wait until' construct and the specific target for switching off the irrigator.
8,홀수 태그의 커튼이 열려 있고 상단부 조명이 꺼져 있으면 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Odd #Curtain).curtain_curtain == \""open\"") and (all(#Upper #Light).switch_switch == \""off\"")) {\n  (#Window).windowControl_open()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Curtain).windowControl_window == ""open"") and ((#Upper).switch_switch == ""off"") {\n  (#Window).windowControl_open()\n}'}]",0.6,The generated code uses different conditions for the curtain and lacks the additional condition for the 'Light' tag.
8,거실 불을 모두 켜줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Livingroom #Light).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#Livingroom).switch_on()'}]",0.9,The generated code lacks the specific target for the 'Light' tag.
8,하우스A 모두 닫아줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorA).blind_close()""}",[],0.0,The generated code is empty and does not match the ground truth.
8,그룹1번 태그 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Group1).switch_off()\n
all(#Group1).alarm_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#Group1).switch_off()'}]",0.8,The generated code lacks the additional action to switch off the alarm.
8,상단부가 모두 꺼져있거나 닫혀있으면 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper).switch_switch == \""off\"") and (all(#Upper).curtain_curtain == \""closed\"")) {\n  (#Upper).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (((#Upper).switch_switch == ""off"") and ((#Curtain).curtain_curtain == ""closed"")) {\n  (#Upper).switch_off()\n  (#Curtain).curtain_close()\n}'}]",0.9,The generated code uses a different logic for closing the curtain.
8,그룹2번이 하나라도 80을 초과하면 그룹2번은 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group2).relativeHumidityMeasurement_humidity > 80) {\n  (#Group2).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(any(#Group2).temperatureMeasurement_temperature > 80.0)\nall(#Group2).switch_off()'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until(any(#Group2).temperatureMeasurement_temperature > 80.0)\nall(#Group2).switch_off()'}]",0.3,"The generated code checks for temperature > 80.0, while the ground truth checks for humidity > 80. The condition and the sensor type differ, leading to different triggers for the action."
1,알람의 사이렌과 경광등을 모두 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Alarm).alarm_off()\n
(#Siren).sirenMode_setSirenMode(\""off\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Alarm).alarm_both()\n(#center).mediaPlayback_speak(""Both alarm siren and strobe have been turned on."")'}]",0.0,"The generated code activates both alarm siren and strobe, while the ground truth turns off the alarm and sets the siren mode to off. The actions are opposite in intent."
9,가장 최근에 찍은 사진을 홍길동 이메일로 제목 '사진'과 내용 '사진입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_photo = (#Camera).camera_image\n(#EmailProvider).emailProvider_sendMailWithFile(\""honggd@test.com\"", \""Photo\"", \""This is a photo.\"", latest_photo)""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Camera).camera_take() -> lastImage\n(#EmailProvider).emailProvider_sendMailWithFile(toAddress: ""honggd@test.com"", title: ""Photo"", text: ""This is a photo"", file: lastImage)'}]",0.9,"The generated code uses 'camera_take()' to capture an image, while the ground truth uses 'camera_image'. Both send the captured image via email, which is semantically similar."
9,가장 최근에 찍은 동영상을 첨부파일로 장보고 이메일로 제목 '동영상'과 내용 '동영상입니다.'로 보내줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_video = (#Camera).camera_video\n(#EmailProvider).emailProvider_sendMailWithFile(\""jangbogo@naver.com\"", \""Video\"", \""This is a video.\"", latest_video)""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#EmailProvider).emailProvider_sendMailWithFile(toAddress: ""jangbogo@naver.com"", title: ""Video"", text: ""This is a video"", file: (#Camera).camera_video)'}]",1.0,
9,김무개 메일로 제목 '알림'과 내용 '긴급 상황입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Alert\"", \""This is an emergency.\"")""}","[{'name': 'SendEmailToKimMugae', 'cron': '', 'period': -1, 'code': '(#EmailProvider).emailProvider_sendMail(toAddress: ""kim@example.com"", title: ""Alert"", text: ""This is an emergency"")'}]",0.95,"The generated code and ground truth are semantically similar, with minor differences in syntax and naming."
3,비가 오는데 창문이 열려있으면 창문을 닫아줘.,"{""name"": ""CloseWindowWhenRaining"",  ""cron"": """", ""period"": -1, ""code"": ""rain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") and ((#Window).windowControl_window == \""open\"") {\n  (#Window).windowControl_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#WeatherProvider).weatherProvider_weather == ""rain"" and (#Window).windowControl_window == ""open"") {\n  (#Window).windowControl_close()\n}'}]",0.9,"Both codes close the window when it is raining and open. The generated code directly checks the condition, while the ground truth assigns the weather to a variable first."
3,문이 열렸다 닫히면 알림을 울려줘.,"{""name"": ""DoorClosedAlert"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#DoorLock).doorControl_door == \""open\"")\nwait until((#DoorLock).doorControl_door == \""closed\"")\n(#Alarm).alarm_siren()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#DoorLock).doorControl_door == ""open""\nwait until(#DoorLock).doorControl_door == ""closed""\n(#Speaker).mediaPlayback_speak(""Door has opened and then closed"")'}]",0.7,"Both codes wait for the door to open and then close, but the generated code uses a speaker to announce the event, while the ground truth triggers an alarm."
