category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
8,상단부에 있거나 섹터 에이에 있는 조명 중 하나가 켜져 있으면 선풍기를 모두 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((any(#Upper #Light).switch_switch == \""on\"") or (any(#SectorA #Light).switch_switch == \""on\"")) {\nall(#Fan).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((any(#Upper #Light).switch == 'on') or (any(#SectorA #Light).switch == 'on')) {all(#Fan).switch_on()}""}",0.9,"The generated code uses a different period setting, which might imply a different execution frequency."
6,매일 자정 선풍기가 꺼져 있으면 선풍기를 꺼 줘. 또한 그 때마다 선풍기를 꺼 줘,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""if ((#Fan).switch_switch == \""off\"") {\n(#Fan).switch_off()\n(#Fan).switch_off()\n}""}","{""name"": ""Scenario1"",""cron"": ""0 0 * * *"",""period"": 0,""code"": ""if ((#Fan).switch_switch == 'off') {(#Fan).switch_off()}""}",0.9,"The generated code only switches off the fan once, while the ground truth does it twice."
4,주말에는 관개 장치가 꺼지면 관개 장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,0"", ""period"": 0, ""code"": ""wait until((#Irrigator).switch_switch == \""off\"")\n(#Irrigator).switch_off()""}","{""name"": ""Scenario1"",""cron"": ""0 0 * * 0,6"",""period"": -1,""code"": ""wait until((#Irrigator).switch_switch == 'off') (#Irrigator).switch_off()""}",0.9,"The generated code uses a different period setting, which might imply a different execution frequency."
7,실시간으로 확인하여 블라인드가 닫힌 상태에서 또 닫히면 전등을 켜 줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wasClosed := false\nif (wasClosed == true) {\nif ((wasClosed == false) and ((#Blind).blind_blind == \""closed\"")) {\n(#Light).switch_on()\n}\n}\nwasClosed = ((#Blind).blind_blind == \""closed\"")""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_blind := (#Blind).blind_blind curr_blind = (#Blind).blind_blind if (curr_blind == 'closed' and prev_blind == 'closed') { (#Light).switch_on() } prev_blind = curr_blind""}",0.6,The generated code uses a different logic for detecting the blind state change.
6,1초마다 확인하여 온도가 30도 미만이면서 25도 이상일 때마다 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""temp = (#TemperatureSensor).temperatureMeasurement_temperature\nif ((temp < 30.0) and (temp >= 25.0)) {\n(#AirConditioner).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""triggered := false\ntemp = (#AirQualityDetector).temperatureMeasurement_temperature\nif (temp < 30 and temp >= 25) {if (triggered == false) {(#AirConditioner).switch_on()\ntriggered = true}} else {triggered = false}""}",0.7,"The generated code uses a triggered flag, while the ground truth directly switches on the air conditioner."
7,실시간으로 확인하여 재실 센서가 감지 상태일 때마다 10초 대기 후 조명의 밝기를 현재 밝기로 맞춰줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wait until((#OccupancySensor).presenceSensor_presence == \""present\"")\n(#Clock).clock_delay(10000)\nlevel = (#Light).switchLevel_level\n(#Light).switchLevel_setLevel(level, 1)""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""triggered := false\nif ((#PresenceSensor).presenceSensor_presence == 'present') {if (triggered == false) {action = true\ntriggered = true}} else {triggered = false}\nif (action == true) {wait until ((#PresenceSensor).presenceSensor_presence == 'present')\n(#Light).switchLevel_setLevel((#Light).switchLevel_level,0)\naction = false}""}",0.5,The generated code uses a different logic for presence detection and lacks the delay present in the ground truth.
7,TV가 꺼져 있으면 10초 대기 후 다시 TV를 확인하여 켜져 있으면 TV를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"") {\n(#Clock).clock_delay(10000)\nif ((#Television).switch_switch == \""on\"") {\n(#Television).switch_on()\n}\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Television).switch_switch == 'off') {(#Clock).clock_delay(10000) if ((#Television).switch_switch == 'on') {(#Television).switch_on() break}}"" }",0.9,The generated code includes a 'break' statement not present in the ground truth.
3,"월, 수, 금에 실시간으로 확인하여 창문이 열려 있지 않으면 창문을 닫아 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 1,3,5"", ""period"": 100, ""code"": ""if ((#Window).windowControl_window != \""open\"") {\n(#Window).windowControl_close()\n}""}","{""name"": ""Scenario1"",""cron"": ""0 0 * * 1,3,5"",""period"": 100,""code"": ""if ((#Window).windowControl_window != 'open') {(#Window).windowControl_close()}""}",1.0,
7,"매주 평일 오전 9시 창문이 닫혀 있고 이산화탄소 농도가 1000ppm 이상이며 기온이 30도 이상이면, 5초 후 창문을 열고, 팬이 꺼져 있으면 켜 줘. 그 후, 실시간으로 확인하여 1분 연속으로 미세먼지 농도가 50 이상으로 유지되면 창문을 다시 닫고, 팬도 꺼 줘. 만약 그 때 온실 내 습도가 40% 이하이면 가습기를 작동시켜 줘. 또한 마찬가지로 그 때 토양 습도가 25% 이하이고 관개 장치가 꺼져 있으면 물을 줘.","{""name"": ""Scenario1"", ""cron"": ""0 9 * * *"", ""period"": 100, ""code"": ""phase := 0\nconsecutive_time := 0\nif ((#Clock).clock_weekday == \""saturday\"") or ((#Clock).clock_weekday == \""sunday\"") {\nbreak\n}\n\nif (phase == 0) {\nif ((#Window).windowControl_window == \""closed\"") and \n((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and \n((#AirQualityDetector).temperatureMeasurement_temperature >= 30.0) {\n(#Clock).clock_delay(5000)\n(#Window).windowControl_open()\n\nif ((#Fan).switch_switch == \""off\"") {\n(#Fan).switch_on()\n}\n\nphase = 1  \n}\n} \nelse if (phase == 1) {\nif ((#AirQualityDetector).dustSensor_fineDustLevel >= 50) {\nconsecutive_time = consecutive_time + 100  \n} else {\nconsecutive_time = 0\n}\nif (consecutive_time >= 60000) {\n(#Window).windowControl_close()\n(#Fan).switch_off()\n\nif ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40.0) {\n(#Humidifier).switch_on()\n}\n\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) and ((#Irrigator).switch_switch == \""off\"") {\n(#Irrigator).switch_on()\n}\n\nbreak\n}\n}""}","
{""name"": ""Scenario1"",""cron"": ""0 9 * * 1-5"",""period"": 100,""code"": ""if ((#Window).windowControl_window == 'closed' and (#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000 and (#TemperatureSensor).temperatureMeasurement_temperature >= 30) { (#Clock).clock_delay(5000) (#Window).windowControl_open() if ((#Fan).switch_switch == 'off') { (#Fan).switch_on() } } dust_count := 0 if ((#Window).windowControl_window == 'open') { if ((#AirQualityDetector).dustSensor_fineDustLevel >= 50) { dust_count = dust_count + 1 } else { dust_count = 0 } if (dust_count >= 600) { (#Window).windowControl_close() (#Fan).switch_off() if ((#AirQualityDetector).relativeHumidityMeasurement_humidity <= 40) { (#Humidifier).switch_on() } if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25 and (#Irrigator).switch_switch == 'off') { (#Irrigator).switch_on() } } }""}",0.5,The generated code lacks the weekday condition and uses a different logic for handling dust and humidity conditions.
7,매일 밤 10시에 하단부에 있는 창문이 열려 있고 짝수 태그가 붙은 조명이 켜져 있으면 사이렌을 울려 줘. 사이렌을 울렸다면 5초 후 블라인드를 닫아 줘. 사이렌을 울렸는지 상관 없이 5초 후부터는 실시간으로 확인해서 홀수 태그가 붙은 문이 두 번 열렸다 닫히면 커튼을 닫아 줘. 커튼을 닫은 후 문이 두 번 열린 총 시간만큼 알람의 경광등을 켰다가 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * *"", ""period"": 100, ""code"": ""state := 0\nsiren_triggered := false\ndoor_open_flag := false\ndoor_open_count := 0\nfirst_open_start := 0\nfirst_open_end := 0\nsecond_open_start := 0\nsecond_open_end := 0\n\nif (state == 0) {\nif ((#Window #Lower).windowControl_window == \""open\"" and (#Light #Even).switch_switch == \""on\"") {\n(#Alarm).alarm_siren()\nsiren_triggered = true\n}\n(#Clock).clock_delay(5000)\nstate = 1\n}\n\nif (state == 1) {\nif (siren_triggered == true) {\n(#Blind).blind_close()\n}\nstate = 2\n}\n\nif (state == 2 and door_open_count >= 2) {\n(#Curtain).curtain_close()\ntotal_time = (first_open_end - first_open_start) + (second_open_end - second_open_start)\ntotal_time = total_time * 1000\n(#Alarm).alarm_siren()\n(#Clock).clock_delay(total_time)\n(#Alarm).alarm_off()\nbreak\n}\n\nif ((#DoorLock #Odd).doorControl_door == \""open\"" and door_open_flag == false) {\ndoor_open_flag = true\nnow = (#Clock).clock_timestamp\ndoor_open_count = door_open_count + 1\nif (door_open_count == 1) {\nfirst_open_start = now\n} else if (door_open_count == 2) {\nsecond_open_start = now\n}\n}\nif ((#DoorLock #Odd).doorControl_door == \""closed\"" and door_open_flag == true) {\ndoor_open_flag = false\nnow = (#Clock).clock_timestamp\nif (door_open_count == 1) {\nfirst_open_end = now\n} else if (door_open_count == 2) {\nsecond_open_end = now\n}\n}""}","
{
""name"": ""Scenario1"",
""cron"": ""0 22 * * *"",
""period"": 100,
""code"": ""
siren_triggered := false
blind_triggered := false
curtain_triggered := false
alarm_triggered := false
prev_door := 'closed'
door_count := 0
open_time1 := 0.0
close_time1 := 0.0
open_time2 := 0.0
close_time2 := 0.0
total_open := 0.0

if ((#하단부 #Window).windowControl_window == 'open' and (#짝수 #Light).switch_switch == 'on' and siren_triggered == false) {
    (#Siren).sirenMode_setSirenMode('siren')
    siren_triggered = true
}

if (siren_triggered == true and blind_triggered == false) {
    wait until ((#Clock).clock_delay(5000))
    (#Blind).blind_close()
    blind_triggered = true
}

if ((siren_triggered == true or blind_triggered == true) and curtain_triggered == false and door_count < 2) {
    if ((#홀수 #Door).doorControl_door != prev_door) {
        if ((#홀수 #Door).doorControl_door == 'open') {
            if (door_count == 0) {open_time1 = (#Clock).clock_timestamp()}
            if (door_count == 1) {open_time2 = (#Clock).clock_timestamp()}
        }
        if ((#홀수 #Door).doorControl_door == 'closed') {
            if (door_count == 0) {close_time1 = (#Clock).clock_timestamp()}
            if (door_count == 1) {close_time2 = (#Clock).clock_timestamp()}
            door_count = door_count + 1
        }
        prev_door = (#홀수 #Door).doorControl_door
    }
    if (door_count == 2) {
        (#Curtain).curtain_close()
        curtain_triggered = true
        total_open = (close_time1 - open_time1) + (close_time2 - open_time2)
    }
}

if (curtain_triggered == true and alarm_triggered == false) {
    (#Alarm).alarm_strobe()
    wait until ((#Clock).clock_delay(int(total_open * 1000)))
    (#Alarm).alarm_off()
    alarm_triggered = true
}
""
}
####",0.6,"The generated code uses Korean for the tags, while the ground truth uses English. Additionally, the logic for handling door events and alarms differs significantly."
1,팔을 위로 들어.,{},"
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#Pump).pump_open()""}",0.0,"The ground truth code is missing, making it impossible to compare for similarity."
8,그룹1번의 습도가 하나라도 30미만이 되면 그룹1번의 관개장치를 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity<30))\n (#Group1 #Irrigator).irrigatorOperatingState_startWatering()""
}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#Group1 #HumiditySensor).humidity < 30) (#Group1 #Irrigation).switch_on()""}",0.7,"The generated code uses 'switch_on' instead of 'irrigatorOperatingState_startWatering', which may imply a different action."
8,홀수 태그가 붙은 창문이 하나라도 열려 있으면 홀수 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Window).windowControl_window == \""open\"") {\n(#Odd #Blind).blind_close()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Odd #Window).windowState == 'open') {all(#Odd #Blind).blind_close()}""}",0.8,The generated code uses 'all' which might imply a broader scope than intended.
8,상단부에 있는 조명과 커튼이 모두 꺼져 있으면 스피커를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Curtain).curtain_curtain == \""closed\"")) {\n(#Speaker).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if (all(#상단부 #Light).switch_switch == 'off' and all(#상단부 #Curtain).curtain_curtain == 'closed') {(#Speaker).switch_on()} break""}",0.9,"The generated code uses Korean for the tags, while the ground truth uses English. This language mismatch incurs a penalty."
8,그룹2번의 습도가 모두 80을 초과하면 관개장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(all(#Group2 #HumiditySensor).relativeHumidityMeasurement_humidity > 80) {\n(#Group2 #Irrigator).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if (all(#Group2 #HumiditySensor).relativeHumidityMeasurement_humidity > 80) {(#Irrigator).switch_off()}""}",0.7,The generated code lacks the 'wait until' construct present in the ground truth.
8,홀수 태그의 커튼이 열려 있고 상단부 조명이 꺼져 있으면 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Odd #Curtain).curtain_curtain == \""open\"") and (all(#Upper #Light).switch_switch == \""off\"")) {\n(#Window).windowControl_open()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Odd #Curtain).curtainState == 'open' and (#Upper #Light).switch == 'off') { (#Window).window_open() }""}",0.8,The generated code uses a different logic for the curtain and light conditions.
8,거실 불을 모두 켜줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Livingroom #Light).switch_on()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#Light #거실).switch_on()""}",0.9,"The generated code uses Korean for the location tag, while the ground truth uses English. This language mismatch incurs a penalty."
8,하우스A 모두 닫아줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorA).blind_close()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#HouseA).close()""}",0.5,The generated code uses a different target for the close action.
8,그룹1번 태그 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Group1).switch_off()\n
all(#Group1).alarm_off()""}","{""name"": ""Scenario1"",""cron"": """",""period"": 0,""code"": ""all(#그룹1번).switch_off()""}",0.4,The generated code uses Korean for the group tag and lacks the alarm off action present in the ground truth.
8,상단부가 모두 꺼져있거나 닫혀있으면 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper).switch_switch == \""off\"") and (all(#Upper).curtain_curtain == \""closed\"")) {\n(#Upper).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Upper #Light).switch == 'off' or (#Upper #Blind).windowState == 'close') {all(#Upper #Light).switch_off()}""}",0.7,"The generated code uses 'or' instead of 'and' for the conditions, which results in different logic."
8,그룹2번이 하나라도 80을 초과하면 그룹2번은 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group2).relativeHumidityMeasurement_humidity > 80) {\n(#Group2).switch_off()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Group2).value > 80) {(#Group2).switch_off()}""}",0.6,The generated code uses an immediate if condition with a different attribute (#Group2.value) compared to the ground truth's wait until condition with relativeHumidityMeasurement_humidity. This results in different triggering logic.
1,알람의 사이렌과 경광등을 모두 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Alarm).alarm_off()\n
(#Siren).sirenMode_setSirenMode(\""off\"")""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#Alarm).alarm_both()""}",0.0,"The generated code activates the alarm, whereas the ground truth code turns off the alarm and siren, resulting in opposite actions."
9,가장 최근에 찍은 사진을 홍길동 이메일로 제목 '사진'과 내용 '사진입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_photo = (#Camera).camera_image\n(#EmailProvider).emailProvider_sendMailWithFile(\""honggd@test.com\"", \""Photo\"", \""This is a photo.\"", latest_photo)""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#EmailProvider).emailProvider_sendMailWithFile('honggd@test.com','사진','사진입니다.',(#Camera).camera_image)""}",0.9,"The generated code uses Korean for email subject and body, while the ground truth uses English. This language mismatch incurs a penalty."
9,가장 최근에 찍은 동영상을 첨부파일로 장보고 이메일로 제목 '동영상'과 내용 '동영상입니다.'로 보내줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_video = (#Camera).camera_video\n(#EmailProvider).emailProvider_sendMailWithFile(\""jangbogo@naver.com\"", \""Video\"", \""This is a video.\"", latest_video)""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#EmailProvider).emailProvider_sendMailWithFile('jangbogo@naver.com','동영상','동영상입니다.',(#Camera).camera_video)""}",0.9,"The generated code uses Korean for email subject and body, while the ground truth uses English. This language mismatch incurs a penalty."
9,김무개 메일로 제목 '알림'과 내용 '긴급 상황입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Alert\"", \""This is an emergency.\"")""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#EmailProvider).emailProvider_sendMail('kim@example.com','알림','긴급 상황입니다.')""}",0.9,"The generated code uses Korean for email subject and body, while the ground truth uses English. This language mismatch incurs a penalty."
3,비가 오는데 창문이 열려있으면 창문을 닫아줘.,"{""name"": ""CloseWindowWhenRaining"",  ""cron"": """", ""period"": -1, ""code"": ""rain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") and ((#Window).windowControl_window == \""open\"") {\n(#Window).windowControl_close()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#WeatherProvider).weatherProvider_Weather == 'rain' and (#Window).windowControl_window == 'open') {(#Window).windowControl_close()}""}",0.95,"The generated code and ground truth code are semantically similar, with minor differences in variable assignment and naming."
3,문이 열렸다 닫히면 알림을 울려줘.,"{""name"": ""DoorClosedAlert"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#DoorLock).doorControl_door == \""open\"")\nwait until((#DoorLock).doorControl_door == \""closed\"")\n(#Alarm).alarm_siren()""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := (#ContactSensor).contactSensor_contact if (prev == 'open' and (#ContactSensor).contactSensor_contact == 'closed') { (#Alarm).alarm_siren() } prev = (#ContactSensor).contactSensor_contact""}",0.7,"The generated code uses an immediate check and state update, while the ground truth uses sequential wait conditions. The logic is similar but implemented differently."
3,문이 닫혔다 열리면 사진을 5초 단위로 찍어줘.,"{""name"": ""CaptureAfterDoorClosedAndOpened"", ""cron"": """",  ""period"": 100,  ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\nwait until((#DoorLock).doorControl_door == \""open\"")\nloop {\n(#Camera).camera_take()\n(#Clock).clock_delay(5000)\n}\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_contact := (#ContactSensor).contactSensor_contact\naction := false\nif ((prev_contact == 'closed') and ((#ContactSensor).contactSensor_contact == 'open')) {action = true}\nif (action == true) { (#Camera).camera_take() (#Clock).clock_delay(5000) }""}",0.6,"The generated code uses a flag and immediate action, while the ground truth uses a wait and loop structure. The logic differs in execution flow."
3,불이 30분이상 켜져있으면 알림을 울려줘.,"{""name"": ""LightOnTooLongAlert"",  ""cron"": """",
  ""period"": -1,  ""code"": ""wait until((#Light).switch_switch == \""on\"")\n(#Clock).clock_delay(1800000)\nif ((#Light).switch_switch == \""on\"") {\n(#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := 'off' start_time := 0 if ((#Light).switch_switch == 'on') {if (prev == 'off') {start_time = (#Clock).clock_timestamp()} if ((#Clock).clock_timestamp() - start_time >= 1800) {(#Alarm).alarm_siren()} prev = 'on'} else {prev = 'off' start_time = 0}""}",0.8,"The generated code uses timestamp checks for duration, while the ground truth uses a wait delay. Both achieve similar outcomes but differ in implementation."
3,창문이 닫혀있다가 열리면 알림을 울려줘.,"{""name"": ""WindowIsClosedThenOpens"",  ""cron"": """",  ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""closed\"") {\nwait until((#Window).windowControl_window == \""open\"")\n(#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := (#Window).windowControl_window\ncurrent = (#Window).windowControl_window\nif (prev == 'closed' and current == 'open') {(#Alarm).alarm_siren()}\nprev = current""}",0.7,"The generated code uses immediate state checks, while the ground truth uses a wait condition. The logic is similar but implemented differently."
9,"주소록에서 나를 제외한 모든 사람에게 이메일로 내 생일을 알려주는 내용으로 메일을 보내줘. 제목은 ""생일 알림"", 내용은 ""제 생일은 ~입니다""로 보내줘.","{""name"": ""BirthdayNotification"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""honggd@test.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""jangbogo@naver.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ('honggd@test.com' != 'abcd1234@test.com') {(#EmailProvider).emailProvider_sendMail('honggd@test.com','생일 알림','제 생일은 1991-03-03입니다')} if ('kim@example.com' != 'abcd1234@test.com') {(#EmailProvider).emailProvider_sendMail('kim@example.com','생일 알림','제 생일은 1991-03-03입니다')} if ('jangbogo@naver.com' != 'abcd1234@test.com') {(#EmailProvider).emailProvider_sendMail('jangbogo@naver.com','생일 알림','제 생일은 1991-03-03입니다')}""}",0.9,"The generated code uses Korean for email subject and body, while the ground truth uses English. This language mismatch incurs a penalty."
9,"매년 내 생일이 되면 아침 9시에 ""생일 축하합니다"" 노래를 불러 줘.","{""name"": ""BirthdayGreeting"",
  ""cron"": ""0 9 3 3 *"",
  ""period"": 0,
  ""code"": ""(#Speaker).mediaPlayback_speak(\""생일 축하합니다\"")""
}","
{""name"": ""Scenario1"",""cron"": ""0 9 3 3 *"",""period"": 0,""code"": ""if ((#Clock).clock_month == 3 and (#Clock).clock_day == 3) {(#Speaker).mediaPlayback_play('생일 축하합니다')}""}",0.8,"The generated code uses a conditional check to play media, while the ground truth directly uses a speak command. Both achieve similar outcomes but differ in method."
9,"알림이 울리면, 나와 홍길동에게 제목은 알림 발생, 내용은 알림이 울렸습니다라고 작성해서 메일을 보내줘. ","{""name"": ""AlarmAlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Alarm).alarm_alarm == ""siren"")\n(#EmailProvider).emailProvider_sendMailWithFile(""abcd1234@test.com"", ""Alert Triggered"", ""The alarm has turned on."")\n(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Alert Triggered"", ""The alarm has turned on."")""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Alarm).alarm_alarm == 'siren' or (#Alarm).alarm_alarm == 'both') {(#EmailProvider).emailProvider_sendMail('abcd1234@test.com','알림 발생','알림이 울렸습니다') (#EmailProvider).emailProvider_sendMail('honggd@test.com','알림 발생','알림이 울렸습니다')}""}",0.7,The generated code uses an immediate if condition with different logic compared to the ground truth's wait until condition. The email content language also differs.
9,"낙상 감지 센서에서 낙상이 감지된 상태이면, 내 주변사람들에게 제목은 ""낙상 감지"", 내용은 ""제가 넘어졌습니다. 도와주세요""로 메일을 보내줘.","{""name"": ""AlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#FallSensor).fallDetection_fall == ""detected"")
(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""kim@example.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""jangbogo@naver.com"", ""Fall Detected"", ""I have fallen. Please help me."")}"""," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#FallDetector).fallDetection_fall == 'detected') { (#EmailProvider).emailProvider_sendMail('honggd@test.com','낙상 감지','제가 넘어졌습니다. 도와주세요') (#EmailProvider).emailProvider_sendMail('kim@example.com','낙상 감지','제가 넘어졌습니다. 도와주세요') (#EmailProvider).emailProvider_sendMail('jangbogo@naver.com','낙상 감지','제가 넘어졌습니다. 도와주세요') }""}",0.7,"The generated code uses an immediate if condition, while the ground truth uses a wait until condition. The email content language also differs."
3,비어있다가 누군가 감지되면 알림을 울려줘.,"{""name"": ""AlertOnPresenceAfterEmpty"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == \""not present\"") {\nwait until ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n(#Alarm).alarm_siren()\n}\n}""}",nan,0.0,"The generated code is missing, while the ground truth code provides a specific logic for presence detection and alarm activation."
4,조명이 꺼져 있고 사람이 감지되면 3초 후 조명을 켜 줘.,"{""name"": ""LightOnIfPersonDetected"",
  ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""off\"") and ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n(#clock).delay(3000)\n(#Light).switch_on()\n}""}",nan,0.0,"The generated code is missing, while the ground truth code provides a specific logic for turning on the light when a person is detected."
4,문이 열려 있고 10초 이상 그대로면 알림을 울려 줘.,"{""name"": ""DoorOpenTooLongAlert"",
  ""cron"": """", ""period"": -1,  ""code"": ""if ((#Door).doorControl_door == \""open\"") {\n(#Clock).clock_delay(10000)\nif ((#Door).doorControl_door == \""open\"") {\n(#Alarm).alarm_siren()\n}\n}""
}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_contact := (#ContactSensor).contactSensor_contact start_time := 0 if ((#ContactSensor).contactSensor_contact == 'open') {if (prev_contact != 'open') {start_time = (#Clock).clock_timestamp()} if ((#Clock).clock_timestamp() - start_time >= 10.0) {(#Alarm).alarm_siren}} prev_contact = (#ContactSensor).contactSensor_contact""}",0.8,"The generated code uses timestamp checks for duration, while the ground truth uses a wait delay. Both achieve similar outcomes but differ in implementation."
4,습도가 30% 이하로 떨어진 뒤 5초가 지나면 가습기를 켜 줘.,"{""name"": ""HumidityLowThenHumidifier"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity <=30)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}","
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#Humidifier).relativeHumidityMeasurement_humidity <= 30)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}",0.95,"The generated code and ground truth code are semantically similar, with minor differences in sensor naming."
