category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
7,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\n  irrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\n  pump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'irrigationCount := 0\npumpRunCount := 0\nirrigationWasOn := false\npumpWasOn := false\nif ((#Irrigator).switch_switch == ""on"") {\n  if (irrigationWasOn == false) {\n    irrigationWasOn = true\n  }\n} else {\n  if (irrigationWasOn == true) {\n    irrigationCount = irrigationCount + 1\n    irrigationWasOn = false\n  }\n}\nif ((#Pump).switch_switch == ""on"") {\n  if (pumpWasOn == false) {\n    pumpWasOn = true\n  }\n} else {\n  if (pumpWasOn == true) {\n    pumpRunCount = pumpRunCount + 1\n    pumpWasOn = false\n  }\n}\nif ((irrigationCount > 4) and (pumpRunCount > 2)) {\n  all(#Blind).blind_close()\n  all(#Curtain).curtain_close()\n}'}]",0.8,"The generated code uses boolean flags to track state changes, while the ground truth uses state variables. The logic for counting and actions is similar."
7,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","[{'name': 'IrrigationCompletionAlert', 'cron': '', 'period': 2000, 'code': 'lightsOnDuration := 0\nlastCheckMinute := -1\nirrigationOffOnCount := 0\nlastIrrigationSwitch := """"\nirrigationPreviouslyOn := false\nspeakingTriggered := false\ncurrentDay := 0\nif (currentDay != (#Clock).clock_date) {\n  currentDay = (#Clock).clock_date\n  lightsOnDuration = 0\n  irrigationOffOnCount = 0\n  speakingTriggered = false\n  lastIrrigationSwitch = """"\n  irrigationPreviouslyOn = false\n}\nhour = (#Clock).clock_hour\nminute = (#Clock).clock_minute\nif ((hour >= 6) and (hour < 9)) {\n  anyLightOn := any(#Light).switch_switch == ""on""\n  if (anyLightOn == true) {\n    lightsOnDuration = lightsOnDuration + 2\n  }\n}\nirrigationState := (#Irrigator).switch_switch\nif (lastIrrigationSwitch == """") {\n  lastIrrigationSwitch = irrigationState\n}\nif (irrigationState != lastIrrigationSwitch) {\n  if ((lastIrrigationSwitch == ""off"") and (irrigationState == ""on"")) {\n    irrigationOffOnCount = irrigationOffOnCount + 1\n  }\n  lastIrrigationSwitch = irrigationState\n}\nif ((speakingTriggered == false) and (lightsOnDuration >= 600) and (irrigationOffOnCount >= 3) and (irrigationState == ""off"")) {\n  (#Speaker).mediaPlayback_speak(""관개 완료"")\n  speakingTriggered = true\n}'}]",0.7,"The generated code uses a different approach to track light duration and irrigation toggles, with different units for time accumulation."
7,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","[{'name': 'SoilMoistureLowConsecutiveCheck', 'cron': '', 'period': 1000, 'code': 'count := 0\nlowest := 101.0\nsecondIsLowest := false\nif (#Clock).clock_month == 3 {\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n  break\n}\nsoil = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif (soil <= 15.0) {\n  count = count + 1\n  if (count == 2) {\n    lowest = soil\n    secondIsLowest = true\n  } else if (count == 3) {\n    secondIsLowest = (lowest < soil)\n  } else if (count > 3) {\n    count = 1\n    lowest = 101.0\n    secondIsLowest = false\n  }\n} else {\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n}\nif ((count >= 3) and (secondIsLowest == true)) {\n  (#Irrigator).switch_on()\n  all(#Blind).blind_close()\n  count = 0\n  lowest = 101.0\n  secondIsLowest = false\n  break\n}'}]",0.6,"The generated code uses a counting mechanism and tracks the lowest soil moisture, while the ground truth uses a sliding window approach with three variables."
4,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n  (#Pump).switch_on()\n}""}","[{'name': 'MotionTriggeredActions', 'cron': '', 'period': 100, 'code': 'motionDetected := false\nmotionDetectedTime := 0\ncurrentTime = 0\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    motionDetected = true\n    currentTime = (#Clock).clock_timestamp\n    motionDetectedTime = currentTime\n  } else {\n    currentTime = (#Clock).clock_timestamp\n    elapsed = currentTime - motionDetectedTime\n    if (elapsed >= 5000) {\n      all(#Light).switch_on()\n    }\n    if (elapsed >= 10000) {\n      all(#Curtain).curtain_open()\n    }\n    if (elapsed >= 15000) {\n      if (any(#Pump).switch_switch == ""off"") {\n        all(#Pump).switch_on()\n      }\n    }\n  }\n} else {\n  motionDetected = false\n  motionDetectedTime = 0\n}'}]",0.65,"The generated code uses timestamps to track elapsed time, while the ground truth uses clock delays to achieve similar timing."
3,"1월 1일에, 실시간으로 확인하여 조명이 꺼지면 3초 대기 후 펌프를 끄고, 5초 후 블라인드를 닫으며, 추가로 7초 후 조명을 다시 켠 다음 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 1 1 *"", ""period"": 0, ""code"": ""wait until((#Light).switch_switch == \""off\"")\nif (((#Clock).clock_month == 1) and ((#Clock).clock_day == 1)) {\n  (#Clock).clock_delay(3000)\n  (#Pump).switch_off()\n  (#Clock).clock_delay(5000)\n  (#Blind).blind_close()\n  (#Clock).clock_delay(7000)\n  (#Light).switch_on()\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'NewYearLightOutSequence', 'cron': '0 0 1 1 *', 'period': 100, 'code': 'triggered := false\nstep := 0\ntimer := 0\nif (triggered == false) {\n  wait until(any(#Light).switch_switch == ""off"")\n  triggered = true\n  step = 1\n  timer = 0\n}\nif (triggered == true) {\n  timer = timer + period\n  if (step == 1 and timer >= 3000) {\n    all(#Pump).switch_off()\n    step = 2\n    timer = 0\n  }\n  if (step == 2 and timer >= 5000) {\n    all(#Blind).blind_close()\n    step = 3\n    timer = 0\n  }\n  if (step == 3 and timer >= 7000) {\n    all(#Light).switch_on()\n    step = 4\n    timer = 0\n  }\n  if (step == 4) {\n    if (any(#Alarm).alarm_alarmVolume != ""mute"") {\n      all(#Alarm).alarm_siren()\n    } else {\n      all(#Alarm).alarm_siren()\n    }\n    break\n  }\n}'}]",0.8,"The generated code uses a step-based timer approach, while the ground truth uses clock delays to achieve the sequence of actions."
4,"에어컨이 켜지면 5초 후 블라인드를 닫고, 5초 더 기다린 후 커튼이 열려 있으면 커튼을 닫고, 이후 10초 후 조명 밝기를 10퍼센트로 낮춰 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#AirConditioner).switch_switch == \""on\"")\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == \""open\"") {\n  (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 1)""}","[{'name': 'AC_On_Close_Blinds_Curtains_Lights', 'cron': '', 'period': 100, 'code': 'acOnTriggered := false\nblindsClosed := false\ncurtainsClosed := false\nlightsDimmed := false\nif (((#AirConditioner).switch_switch == ""on"") and (acOnTriggered == false)) {\n  acOnTriggered = true\n  blindsClosed = false\n  curtainsClosed = false\n  lightsDimmed = false\n}\nif (acOnTriggered == true) {\n  if (blindsClosed == false) {\n    wait until((#Clock).clock_timestamp >= (#Clock).clock_timestamp + 5000)\n    all(#Blind).blind_close()\n    blindsClosed = true\n  } else if ((curtainsClosed == false) and (all(#Curtain).curtain_curtain == ""open"")) {\n    wait until((#Clock).clock_timestamp >= (#Clock).clock_timestamp + 10000)\n    all(#Curtain).curtain_close()\n    curtainsClosed = true\n  } else if ((lightsDimmed == false) and (curtainsClosed == true or all(#Curtain).curtain_curtain != ""open"")) {\n    wait until((#Clock).clock_timestamp >= (#Clock).clock_timestamp + 20000)\n    all(#Light).switchLevel_setLevel(10, 1000)\n    lightsDimmed = true\n    break\n  }\n} else {\n  acOnTriggered = false\n  blindsClosed = false\n  curtainsClosed = false\n  lightsDimmed = false\n}'}]",0.7,"The generated code uses a triggered flag and timestamp checks, while the ground truth uses clock delays for timing."
8,섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#SectorA #Fan).switch_off()'}]",0.95,"The generated code uses 'all' for device control, while the ground truth uses direct reference. The action is otherwise identical."
8,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n  (#Odd #Blind).blind_close()\n}""}","[{'name': 'CloseOddBlindIfFansOn', 'cron': '', 'period': -1, 'code': 'if ((all(#SectorB #Fan).switch_switch == ""on"") and (all(#SectorA #Fan).switch_switch == ""on"")) {\n  (#Blind #odd).blind_close()\n}'}]",0.9,"The generated code and ground truth have different ordering of tags in the condition and action, but the logic is equivalent."
8,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\n  all(#Lower #Irrigator).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Fan #Odd).switch_switch == ""on"") {\n  all(#Irrigator #Lower).switch_off()\n}'}]",0.9,"The generated code and ground truth have different ordering of tags in the condition and action, but the logic is equivalent."
8,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n  (#SectorA #Fan).switch_off()\n}""}","[{'name': 'TurnOffFanIfEvenWindowOpen', 'cron': '', 'period': -1, 'code': 'if (any(#Window #Even).windowControl_window == ""open"") {\n  all(#Fan #SectorA).switch_off()\n}'}]",0.9,"The generated code uses 'any' and 'all' for device control, while the ground truth uses direct references. The logic is otherwise similar."
8,섹터 비에 있는 홀수 태그가 붙은 관개 장치를 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}","[{'name': 'TurnOffOddIrrigatorsInSectorRain', 'cron': '', 'period': -1, 'code': 'all(#Irrigator #Odd #SectorB).switch_off()'}]",0.95,"The generated code and ground truth have different ordering of tags in the action, but the logic is equivalent."
8,상단부에 있는 짝수 태그가 붙은 창문이 열려 있으면 커튼을 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Upper #Even #Window).windowControl_window == \""open\"") {\n  (#Curtain).curtain_close()\n}""}","[{'name': 'CloseCurtainsIfWindowsOpen', 'cron': '', 'period': -1, 'code': 'if (any(#Window #Even #Upper).windowControl_window == ""open"") {\n  all(#Curtain).curtain_close()\n}'}]",0.9,"The generated code uses 'any' and 'all' for device control, while the ground truth uses direct references. The logic is otherwise similar."
8,"상단부에 있는 조명이 모두 꺼져 있으면, 홀수 태그가 붙은 모든 창문을 열어 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Upper #Light).switch_switch == \""off\"") {\n  all(#Odd #Window).windowControl_open()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (all(#Light #Upper).switch_switch == ""off"") {\n  all(#Window #Odd).windowControl_open()\n}'}]",0.95,"The generated code and ground truth have different ordering of tags in the condition and action, but the logic is equivalent."
8,짝수 태그가 붙은 스피커 중 하나라도 켜져 있으면 섹터 비에 있는 조명을 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Even #Speaker).switch_switch == \""on\"") {\n  all(#SectorB #Light).switch_off()\n}""}","[{'name': 'TurnOffLightsIfEvenSpeakerOn', 'cron': '', 'period': -1, 'code': 'if (any(#Speaker #Even).switch_switch == ""on"") {\n  all(#Light #SectorB).switch_off()\n}'}]",0.9,"The generated code and ground truth have different ordering of tags in the condition and action, but the logic is equivalent."
8,벽에 있는 홀수 태그가 붙은 모든 블라인드가 열려 있으면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Wall #Odd #Blind).blind_blind == \""open\"") {\n  (#Light).switch_off()\n}""}","[{'name': 'TurnOffLightsIfOddWallBlindsOpen', 'cron': '', 'period': -1, 'code': 'if (all(#Blind #Odd #Wall).blind_blind == ""open"") {\n  all(#Light).switch_off()\n}'}]",0.9,"The generated code and ground truth have different ordering of tags in the condition, but the logic is equivalent."
8,상단부에 있거나 섹터 에이에 있는 조명 중 하나가 켜져 있으면 선풍기를 모두 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((any(#Upper #Light).switch_switch == \""on\"") or (any(#SectorA #Light).switch_switch == \""on\"")) {\n  all(#Fan).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((any(#Upper #Light).switch_switch == ""on"") or (any(#SectorA #Light).switch_switch == ""on"")) {\n  all(#Fan).switch_on()\n}'}]",1.0,
6,매일 자정 선풍기가 꺼져 있으면 선풍기를 꺼 줘. 또한 그 때마다 선풍기를 꺼 줘,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""if ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_off()\n  (#Fan).switch_off()\n}""}","[{'name': 'TurnOffFanAtMidnightIfOn', 'cron': '0 0 * * *', 'period': 0, 'code': 'if ((#Fan).switch_switch == ""on"") {\n  (#Fan).switch_off()\n}'}, {'name': 'TurnOffFanWheneverOn', 'cron': '', 'period': 100, 'code': 'if ((#Fan).switch_switch == ""on"") {\n  (#Fan).switch_off()\n}'}]",0.6,"The generated code includes two separate scenarios for turning off the fan, while the ground truth has a single scenario with a different condition."
4,주말에는 관개 장치가 꺼지면 관개 장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,0"", ""period"": 0, ""code"": ""wait until((#Irrigator).switch_switch == \""off\"")\n(#Irrigator).switch_off()""}","[{'name': 'Scenario1', 'cron': '0 0 * * 6,0', 'period': -1, 'code': 'if ((#Irrigator).switch_switch == ""off"") {\n  (#Irrigator).switch_off()\n}'}]",0.7,"The generated code uses a simple if condition, while the ground truth uses a wait until construct to achieve the same action."
7,실시간으로 확인하여 블라인드가 닫힌 상태에서 또 닫히면 전등을 켜 줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wasClosed := false\nif (wasClosed == true) {\n  if ((wasClosed == false) and ((#Blind).blind_blind == \""closed\"")) {\n    (#Light).switch_on()\n  }\n}\nwasClosed = ((#Blind).blind_blind == \""closed\"")""}","[{'name': 'BlindsClosedLightOn', 'cron': '', 'period': 100, 'code': 'blindsClosed := false\nif (all(#Blind).blind_blind == closed) {\n  if (blindsClosed == false) {\n    all(#Light).switch_on()\n    blindsClosed = true\n  }\n} else {\n  blindsClosed = false\n}'}]",0.8,"The generated code uses a flag to track blinds state, while the ground truth uses a different approach with a similar flag."
6,1초마다 확인하여 온도가 30도 미만이면서 25도 이상일 때마다 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""temp = (#TemperatureSensor).temperatureMeasurement_temperature\nif ((temp < 30.0) and (temp >= 25.0)) {\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'AirConditionerTemperatureControl', 'cron': '', 'period': 1000, 'code': 'if (((#TemperatureSensor).temperatureMeasurement_temperature < 30.0) and ((#TemperatureSensor).temperatureMeasurement_temperature > 25.0)) {\n  (#AirConditioner).switch_on()\n}'}]",0.95,"The generated code uses direct comparison in the condition, while the ground truth assigns the temperature to a variable first. The logic is otherwise similar."
7,실시간으로 확인하여 재실 센서가 감지 상태일 때마다 10초 대기 후 조명의 밝기를 현재 밝기로 맞춰줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wait until((#OccupancySensor).presenceSensor_presence == \""present\"")\n(#Clock).clock_delay(10000)\nlevel = (#Light).switchLevel_level\n(#Light).switchLevel_setLevel(level, 1)""}","[{'name': 'AdjustLightsAfterOccupancy', 'cron': '', 'period': 100, 'code': 'detected := false\nif (any(#OccupancySensor).presenceSensor_presence == ""present"") {\n  if (detected == false) {\n    detected = true\n    wait until((#Clock).clock_second % 60 != ((#Clock).clock_second - 10) % 60)\n    wait until((#Clock).clock_second % 60 == ((#Clock).clock_second + 10) % 60)\n    brightness = (#Light).switchLevel_level\n    if (brightness >= 0) {\n      all(#Light).switchLevel_setLevel(brightness, 0)\n    }\n  }\n} else {\n  detected = false\n}'}]",0.7,"The generated code uses a detected flag and complex wait conditions, while the ground truth uses a simple wait until and delay."
7,TV가 꺼져 있으면 10초 대기 후 다시 TV를 확인하여 켜져 있으면 TV를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Television).switch_switch == \""on\"") {\n    (#Television).switch_on()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'triggered := false\nif ((#Television).switch_switch == ""off"") {\n  if (triggered == false) {\n    triggered = true\n    (#Clock).clock_delay(10000)\n    if ((#Television).switch_switch == ""off"") {\n      (#Television).switch_on()\n    }\n  }\n} else {\n  triggered = false\n}'}]",0.85,"The generated code uses a triggered flag to control execution, while the ground truth does not. The logic for checking and switching the television is similar."
3,"월, 수, 금에 실시간으로 확인하여 창문이 열려 있지 않으면 창문을 닫아 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 1,3,5"", ""period"": 100, ""code"": ""if ((#Window).windowControl_window != \""open\"") {\n  (#Window).windowControl_close()\n}""}","[{'name': 'CloseWindowOnMonWedFri', 'cron': '0 * * * *', 'period': 10000, 'code': 'if (((#Clock).clock_weekday == monday) or ((#Clock).clock_weekday == wednesday) or ((#Clock).clock_weekday == friday)) {\n  if ((#Window).windowControl_window != open) {\n  } else {\n    (#Window).windowControl_close()\n  }\n} else {\n  break\n}'}]",0.6,"The generated code uses a cron expression and checks for specific weekdays, while the ground truth uses a different cron expression and a simpler condition."
7,"매주 평일 오전 9시 창문이 닫혀 있고 이산화탄소 농도가 1000ppm 이상이며 기온이 30도 이상이면, 5초 후 창문을 열고, 팬이 꺼져 있으면 켜 줘. 그 후, 실시간으로 확인하여 1분 연속으로 미세먼지 농도가 50 이상으로 유지되면 창문을 다시 닫고, 팬도 꺼 줘. 만약 그 때 온실 내 습도가 40% 이하이면 가습기를 작동시켜 줘. 또한 마찬가지로 그 때 토양 습도가 25% 이하이고 관개 장치가 꺼져 있으면 물을 줘.","{""name"": ""Scenario1"", ""cron"": ""0 9 * * *"", ""period"": 100, ""code"": ""phase := 0\nconsecutive_time := 0\nif ((#Clock).clock_weekday == \""saturday\"") or ((#Clock).clock_weekday == \""sunday\"") {\n  break\n}\n\nif (phase == 0) {\n  if ((#Window).windowControl_window == \""closed\"") and \n  ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and \n  ((#AirQualityDetector).temperatureMeasurement_temperature >= 30.0) {\n    (#Clock).clock_delay(5000)\n    (#Window).windowControl_open()\n    \n    if ((#Fan).switch_switch == \""off\"") {\n      (#Fan).switch_on()\n    }\n    \n    phase = 1  \n  }\n} \nelse if (phase == 1) {\n  if ((#AirQualityDetector).dustSensor_fineDustLevel >= 50) {\n    consecutive_time = consecutive_time + 100  \n  } else {\n    consecutive_time = 0\n  }\n  if (consecutive_time >= 60000) {\n    (#Window).windowControl_close()\n    (#Fan).switch_off()\n    \n    if ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40.0) {\n      (#Humidifier).switch_on()\n    }\n    \n    if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) and ((#Irrigator).switch_switch == \""off\"") {\n      (#Irrigator).switch_on()\n    }\n    \n    break\n  }\n}""}","[{'name': 'MorningVentilationAndAirQualityControl', 'cron': '0 9 * * 1-5', 'period': 1000, 'code': 'ventilationStarted := false\npmOverThresholdStart := 0\nfanWasTurnedOn := false\nwaitAfterOpenDone := false\nweekdays := [""monday"", ""tuesday"", ""wednesday"", ""thursday"", ""friday""]\nif ((#Clock).clock_weekday == ""saturday"" or (#Clock).clock_weekday == ""sunday"") {\n  break\n}\nif (ventilationStarted == false) {\n  if (((all(#Window).windowControl_window == ""closed"") and\n       ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide > 1000.0) and\n       ((#AirQualityDetector).temperatureMeasurement_temperature > 30.0))) {\n    waitAfterOpenDone = false\n    ventilationStarted = true\n    pmOverThresholdStart = 0\n    fanWasTurnedOn = false\n    wait until(waitAfterOpenDone == true)\n  } else {\n    break\n  }\n}\nif (ventilationStarted == true and waitAfterOpenDone == false) {\n  (#Window).windowControl_open()\n  (#Clock).clock_delay(5000)\n  if (any(#Fan).switch_switch == ""off"") {\n    all(#Fan).switch_on()\n    fanWasTurnedOn = true\n  }\n  waitAfterOpenDone = true\n}\npmLevel = (#AirQualityDetector).dustSensor_dustLevel\ncurrentTime = (#Clock).clock_timestamp\nif ((pmLevel > 50) == true) {\n  if (pmOverThresholdStart == 0) {\n    pmOverThresholdStart = currentTime\n  } else {\n    elapsed = currentTime - pmOverThresholdStart\n    if (elapsed >= 60000) {\n      all(#Window).windowControl_close()\n      if (fanWasTurnedOn == true) {\n        all(#Fan).switch_off()\n      }\n      hum = (#HumiditySensor).relativeHumidityMeasurement_humidity\n      soilHum = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n      irrigatorState = (#Irrigator).switch_switch\n      if (hum < 40.0) {\n        all(#Humidifier).switch_on()\n      }\n      if ((soilHum < 25.0) and (irrigatorState == ""off"")) {\n        all(#Irrigator).switch_on()\n      }\n      break\n    }\n  }\n} else {\n  pmOverThresholdStart = 0\n}'}]",0.75,"The generated code uses a more complex state tracking mechanism, while the ground truth uses a simpler phase-based approach."
7,매일 밤 10시에 하단부에 있는 창문이 열려 있고 짝수 태그가 붙은 조명이 켜져 있으면 사이렌을 울려 줘. 사이렌을 울렸다면 5초 후 블라인드를 닫아 줘. 사이렌을 울렸는지 상관 없이 5초 후부터는 실시간으로 확인해서 홀수 태그가 붙은 문이 두 번 열렸다 닫히면 커튼을 닫아 줘. 커튼을 닫은 후 문이 두 번 열린 총 시간만큼 알람의 경광등을 켰다가 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * *"", ""period"": 100, ""code"": ""state := 0\nsiren_triggered := false\ndoor_open_flag := false\ndoor_open_count := 0\nfirst_open_start := 0\nfirst_open_end := 0\nsecond_open_start := 0\nsecond_open_end := 0\n\nif (state == 0) {\n  if ((#Window #Lower).windowControl_window == \""open\"" and (#Light #Even).switch_switch == \""on\"") {\n    (#Alarm).alarm_siren()\n    siren_triggered = true\n  }\n  (#Clock).clock_delay(5000)\n  state = 1\n}\n\nif (state == 1) {\n  if (siren_triggered == true) {\n    (#Blind).blind_close()\n  }\n  state = 2\n}\n\nif (state == 2 and door_open_count >= 2) {\n  (#Curtain).curtain_close()\n  total_time = (first_open_end - first_open_start) + (second_open_end - second_open_start)\n  total_time = total_time * 1000\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(total_time)\n  (#Alarm).alarm_off()\n  break\n}\n\nif ((#DoorLock #Odd).doorControl_door == \""open\"" and door_open_flag == false) {\n  door_open_flag = true\n  now = (#Clock).clock_timestamp\n  door_open_count = door_open_count + 1\n  if (door_open_count == 1) {\n    first_open_start = now\n  } else if (door_open_count == 2) {\n    second_open_start = now\n  }\n}\nif ((#DoorLock #Odd).doorControl_door == \""closed\"" and door_open_flag == true) {\n  door_open_flag = false\n  now = (#Clock).clock_timestamp\n  if (door_open_count == 1) {\n    first_open_end = now\n  } else if (door_open_count == 2) {\n    second_open_end = now\n  }\n}""}",[],0.0,"The generated code is missing entirely, while the ground truth contains complex logic for alarm and door control."
1,팔을 위로 들어.,{},[],1.0,
8,그룹1번의 습도가 하나라도 30미만이 되면 그룹1번의 관개장치를 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity<30))\n (#Group1 #Irrigator).irrigatorOperatingState_startWatering()""
}","[{'name': 'IrrigateWhenHumidityLow', 'cron': '', 'period': 1000, 'code': 'triggered := false\nhumidity := (#HumiditySensor #Group1).relativeHumidityMeasurement_humidity\nif ((humidity < 30.0) and (triggered == false)) {\n  (#Irrigator #Group1).switch_on()\n  triggered = true\n} else if ((humidity >= 30.0) and (triggered == true)) {\n  triggered = false\n}'}]",0.7,"The generated code uses a triggered flag and direct control, while the ground truth uses a wait until construct for the same action."
