category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
7,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\n  irrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\n  pump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n  break\n}""}","[{'name': 'IrrigationAndPumpCountCheck', 'cron': '', 'period': 1000, 'code': 'irrigationToggleCount := 0\npumpRunCount := 0\nirrigationPreviouslyOn := false\npumpPreviouslyOn := false\nirrigationCurrentlyOn = (any(#Irrigator).switch_switch == ""on"")\nif ((irrigationCurrentlyOn == true) and (irrigationPreviouslyOn == false)) {\n  irrigationToggleCount = irrigationToggleCount + 1\n}\nirrigationPreviouslyOn = irrigationCurrentlyOn\npumpCurrentlyOn = (any(#Pump).switch_switch == ""on"")\nif ((pumpCurrentlyOn == true) and (pumpPreviouslyOn == false)) {\n  pumpRunCount = pumpRunCount + 1\n}\npumpPreviouslyOn = pumpCurrentlyOn\nif ((irrigationToggleCount > 4) and (pumpRunCount > 2)) {\n  all(#Blind).blind_close()\n  all(#Curtain).curtain_close()\n}'}]",0.9,"The generated code uses 'any' for device checks and lacks a break statement, while the ground truth uses direct checks and includes a break."
7,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","[{'name': 'LightOnIrrigatorUsageMonitor', 'cron': '', 'period': 2000, 'code': 'cumulativeLightOnTime := 0\nirrigatorOnOffCount := 0\nlastIrrigatorState := ""off""\ncurrentDay := 0\nannounceDone := false\nif (currentDay == 0) {\n  currentDay = (#Clock).clock_date\n  lastIrrigatorState = (#Irrigator).switch_switch\n}\ncurrentDate = (#Clock).clock_date\ncurrentHour = (#Clock).clock_hour\nif (currentDate != currentDay) {\n  cumulativeLightOnTime = 0\n  irrigatorOnOffCount = 0\n  announceDone = false\n  currentDay = currentDate\n}\nif ((currentHour >= 6) and (currentHour < 9)) {\n  if ((#Light).switch_switch == ""on"") {\n    cumulativeLightOnTime = cumulativeLightOnTime + 2\n  }\n  currentIrrigatorState = (#Irrigator).switch_switch\n  if (currentIrrigatorState != lastIrrigatorState) {\n    irrigatorOnOffCount = irrigatorOnOffCount + 1\n    lastIrrigatorState = currentIrrigatorState\n  }\n  if ((cumulativeLightOnTime >= 600) and (irrigatorOnOffCount >= 3) and (announceDone == false)) {\n    (#Speaker).mediaPlayback_speak(""급수 완료"")\n    announceDone = true\n  }\n}'}]",0.7,"The generated code uses a different time increment for light on duration and lacks a break statement, while the ground truth uses a larger increment and includes a break."
7,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","[{'name': 'SoilMoistureIrrigationControl', 'cron': '', 'period': 1000, 'code': 'count := 0\nvalues := [100.0, 100.0, 100.0]\nif ((#Clock).clock_month == 3) {\n  count = 0\n} else {\n  currentValue = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n  values = [values[1], values[2], currentValue]\n  belowThreshold = (values[0] < 15.0) and (values[1] < 15.0) and (values[2] < 15.0)\n  secondLowest = (values[1] < values[0]) and (values[1] < values[2])\n  if (belowThreshold and secondLowest) {\n    count = count + 1\n  } else {\n    count = 0\n  }\n  if (count >= 1) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n    break\n  }\n}'}]",0.85,"The generated code includes a count variable and a break statement, while the ground truth directly checks conditions without counting."
4,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n  (#Pump).switch_on()\n}""}","[{'name': 'MotionTriggeredActions', 'cron': '', 'period': 100, 'code': 'motionDetected := false\nmotionDetectedTime := 0\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    motionDetected = true\n    motionDetectedTime = (#Clock).clock_timestamp\n  }\n} else {\n  motionDetected = false\n  motionDetectedTime = 0\n}\nif (motionDetected == true) {\n  elapsed = (#Clock).clock_timestamp - motionDetectedTime\n  if (elapsed >= 5000) {\n    all(#Light).switch_on()\n  }\n  if (elapsed >= 10000) {\n    all(#Curtain).curtain_open()\n  }\n  if ((elapsed >= 15000) and (any(#Pump).switch_switch == ""off"")) {\n    all(#Pump).switch_on()\n  }\n}'}]",0.75,"The generated code uses elapsed time checks for actions, while the ground truth uses 'wait until' and clock delays for timing."
3,"1월 1일에, 실시간으로 확인하여 조명이 꺼지면 3초 대기 후 펌프를 끄고, 5초 후 블라인드를 닫으며, 추가로 7초 후 조명을 다시 켠 다음 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 1 1 *"", ""period"": 0, ""code"": ""wait until((#Light).switch_switch == \""off\"")\nif (((#Clock).clock_month == 1) and ((#Clock).clock_day == 1)) {\n  (#Clock).clock_delay(3000)\n  (#Pump).switch_off()\n  (#Clock).clock_delay(5000)\n  (#Blind).blind_close()\n  (#Clock).clock_delay(7000)\n  (#Light).switch_on()\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'January1_LightPumpBlindAlarm', 'cron': '0 0 1 1 *', 'period': 200, 'code': 'lightOffDetected := false\nstep := 0\nstartTime := 0.0\nif (step == 0) {\n  if ((#Light).switch_switch == ""off"") {\n    lightOffDetected = true\n  } else {\n    lightOffDetected = false\n  }\n  if (lightOffDetected == true) {\n    step = 1\n    startTime = (#Clock).clock_timestamp\n  }\n} else if (step == 1) {\n  elapsed = (#Clock).clock_timestamp - startTime\n  if (elapsed >= 3000) {\n    (#Pump).switch_off()\n    step = 2\n    startTime = (#Clock).clock_timestamp\n  }\n} else if (step == 2) {\n  elapsed = (#Clock).clock_timestamp - startTime\n  if (elapsed >= 5000) {\n    (#Blind).blind_close()\n    step = 3\n    startTime = (#Clock).clock_timestamp\n  }\n} else if (step == 3) {\n  elapsed = (#Clock).clock_timestamp - startTime\n  if (elapsed >= 7000) {\n    (#Light).switch_on()\n    (#Alarm).alarm_siren()\n    break\n  }\n}'}]",0.8,"The generated code uses a step-based approach with elapsed time checks, while the ground truth uses 'wait until' and clock delays for timing."
4,"에어컨이 켜지면 5초 후 블라인드를 닫고, 5초 더 기다린 후 커튼이 열려 있으면 커튼을 닫고, 이후 10초 후 조명 밝기를 10퍼센트로 낮춰 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#AirConditioner).switch_switch == \""on\"")\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == \""open\"") {\n  (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 1)""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'triggered := false\nphase := 0\nstartTime := 0\nif ((#AirConditioner).switch_switch == ""on"") {\n  if (triggered == false) {\n    triggered = true\n    phase = 1\n    startTime = (#Clock).clock_timestamp\n  }\n} else {\n  triggered = false\n  phase = 0\n}\nif (triggered == true) {\n  currentTime = (#Clock).clock_timestamp\n  elapsed = currentTime - startTime\n  if ((phase == 1) and (elapsed >= 5000)) {\n    all(#Blind).blind_close()\n    phase = 2\n  } else if ((phase == 2) and (elapsed >= 10000)) {\n    if (any(#Curtain).curtain_curtain == ""open"") {\n      all(#Curtain).curtain_close()\n    }\n    phase = 3\n  } else if ((phase == 3) and (elapsed >= 20000)) {\n    all(#Light).switchLevel_setLevel(10, 1000)\n    phase = 4\n  }\n  if (phase == 4) {\n    break\n  }\n}'}]",0.75,"The generated code uses a phased approach with elapsed time checks, while the ground truth uses 'wait until' and clock delays for timing."
8,섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","[{'name': 'TurnOffSectorAFan', 'cron': '', 'period': -1, 'code': 'all(#SectorA #Fan).switch_off()'}]",0.95,"The generated code uses 'all' for the action, while the ground truth uses a direct action. The effect is the same."
8,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n  (#Odd #Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((all(#SectorB #Fan).switch_switch == ""on"") and (all(#SectorA #Fan).switch_switch == ""on"")) {\n  (#Blind #odd).blind_close()\n}'}]",0.9,"The generated code uses a different order for tags in the condition and action, but the logic is equivalent."
8,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\n  all(#Lower #Irrigator).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Fan #Odd).switch_switch == ""on"") {\n  all(#Irrigator #Lower).switch_off()\n}'}]",0.95,"The generated code uses a different order for tags in the condition and action, but the logic is equivalent."
8,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n  (#SectorA #Fan).switch_off()\n}""}","[{'name': 'TurnOffFanIfEvenWindowOpen', 'cron': '', 'period': -1, 'code': 'if (any(#Window #Even).windowControl_window == open) {\n  all(#Fan #SectorA).switch_off()\n}'}]",0.9,"The generated code uses 'any' for the condition and 'all' for the action, while the ground truth uses direct checks. The logic is equivalent."
8,섹터 비에 있는 홀수 태그가 붙은 관개 장치를 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}","[{'name': 'TurnOffOddSectorBIrrigators', 'cron': '', 'period': -1, 'code': 'all(#Irrigator #Odd #SectorB).switch_off()'}]",0.95,"The generated code uses a different order for tags in the action, but the logic is equivalent."
8,상단부에 있는 짝수 태그가 붙은 창문이 열려 있으면 커튼을 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Upper #Even #Window).windowControl_window == \""open\"") {\n  (#Curtain).curtain_close()\n}""}","[{'name': 'Close Curtains If Even Upper Windows Open', 'cron': '', 'period': -1, 'code': 'if (any(#Window #Even #Upper).windowControl_window == ""open"") {\n  all(#Curtain).curtain_close()\n}'}]",0.9,"The generated code uses 'any' for the condition and 'all' for the action, while the ground truth uses direct checks. The logic is equivalent."
8,"상단부에 있는 조명이 모두 꺼져 있으면, 홀수 태그가 붙은 모든 창문을 열어 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Upper #Light).switch_switch == \""off\"") {\n  all(#Odd #Window).windowControl_open()\n}""}","[{'name': 'OpenOddWindowsIfTopLightsOff', 'cron': '', 'period': -1, 'code': 'if (all(#Upper #Light).switch_switch == ""off"") {\n  all(#Odd #Window).windowControl_open()\n}'}]",1.0,
8,짝수 태그가 붙은 스피커 중 하나라도 켜져 있으면 섹터 비에 있는 조명을 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Even #Speaker).switch_switch == \""on\"") {\n  all(#SectorB #Light).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Speaker #Even).switch_switch == ""on"") {\n  all(#Light #SectorB).switch_off()\n}'}]",0.9,"The generated code uses a different order for tags in the condition and action, but the logic is equivalent."
8,벽에 있는 홀수 태그가 붙은 모든 블라인드가 열려 있으면 조명을 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Wall #Odd #Blind).blind_blind == \""open\"") {\n  (#Light).switch_off()\n}""}","[{'name': 'TurnOffLightsIfOddBlindsOpen', 'cron': '', 'period': -1, 'code': 'if (all(#Blind #Odd #Wall).blind_blind == ""open"") {\n  all(#Light).switch_off()\n}'}]",0.9,"The generated code uses a different order for tags in the condition, but the logic is equivalent."
8,상단부에 있거나 섹터 에이에 있는 조명 중 하나가 켜져 있으면 선풍기를 모두 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((any(#Upper #Light).switch_switch == \""on\"") or (any(#SectorA #Light).switch_switch == \""on\"")) {\n  all(#Fan).switch_on()\n}""}","[{'name': 'FanOnIfTopOrSectorALightOn', 'cron': '', 'period': 100, 'code': 'if ((any(#Upper #Light).switch_switch == ""on"") or (any(#SectorA #Light).switch_switch == ""on"")) {\n  all(#Fan).switch_on()\n} else {\n  all(#Fan).switch_off()\n}'}]",0.85,"The generated code includes an else clause to switch off the fan, while the ground truth only specifies the on condition."
6,매일 자정 선풍기가 꺼져 있으면 선풍기를 꺼 줘. 또한 그 때마다 선풍기를 꺼 줘,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * *"", ""period"": 0, ""code"": ""if ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_off()\n  (#Fan).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '0 0 * * *', 'period': -1, 'code': 'if ((#Fan).switch_switch == ""on"") {\n  (#Fan).switch_off()\n}\n(#Fan).switch_off()'}]",0.7,"The generated code checks if the fan is on before switching off, while the ground truth checks if the fan is off before switching off twice."
4,주말에는 관개 장치가 꺼지면 관개 장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,0"", ""period"": 0, ""code"": ""wait until((#Irrigator).switch_switch == \""off\"")\n(#Irrigator).switch_off()""}","[{'name': 'Turn off irrigation on weekends if it turns off', 'cron': '', 'period': 100, 'code': 'isIrrigationOffPrev := true\nwait until(((#Clock).clock_weekday == #Clock.clock_weekday) or ((#Clock).clock_weekday == #Clock.clock_weekday))\nif (((#Irrigator).switch_switch == ""off"") and (isIrrigationOffPrev == false)) {\n  (#Irrigator).switch_off()\n  isIrrigationOffPrev = true\n} else if ((#Irrigator).switch_switch == ""on"") {\n  isIrrigationOffPrev = false\n}'}]",0.6,"The generated code uses a redundant wait condition and state tracking, while the ground truth directly waits for the irrigator to turn off."
7,실시간으로 확인하여 블라인드가 닫힌 상태에서 또 닫히면 전등을 켜 줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wasClosed := false\nif (wasClosed == true) {\n  if ((wasClosed == false) and ((#Blind).blind_blind == \""closed\"")) {\n    (#Light).switch_on()\n  }\n}\nwasClosed = ((#Blind).blind_blind == \""closed\"")""}","[{'name': 'DetectBlindsClosedAgain', 'cron': '', 'period': 100, 'code': 'blindsPreviouslyClosed := false\nblindsCurrentlyClosed = any(#Blind).blind_blind == ""closed""\nif (blindsCurrentlyClosed == true) {\n  if (blindsPreviouslyClosed == true) {\n    (#Light).switch_on()\n  }\n  blindsPreviouslyClosed = true\n} else {\n  blindsPreviouslyClosed = false\n}'}]",0.7,"The generated code uses a different logic for detecting blinds closure, while the ground truth uses a simpler state check."
6,1초마다 확인하여 온도가 30도 미만이면서 25도 이상일 때마다 에어컨을 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""temp = (#TemperatureSensor).temperatureMeasurement_temperature\nif ((temp < 30.0) and (temp >= 25.0)) {\n  (#AirConditioner).switch_on()\n}""}","[{'name': 'TemperatureBasedACControl', 'cron': '', 'period': 1000, 'code': 'if (((#TemperatureSensor).temperatureMeasurement_temperature < 30.0) and ((#TemperatureSensor).temperatureMeasurement_temperature > 25.0)) {\n  if ((#AirConditioner).switch_switch == ""off"") {\n    (#AirConditioner).switch_on()\n  }\n} else {\n  if ((#AirConditioner).switch_switch == ""on"") {\n    (#AirConditioner).switch_off()\n  }\n}'}]",0.8,"The generated code includes conditions to switch off the AC, while the ground truth only specifies the condition to switch it on."
7,실시간으로 확인하여 재실 센서가 감지 상태일 때마다 10초 대기 후 조명의 밝기를 현재 밝기로 맞춰줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""wait until((#OccupancySensor).presenceSensor_presence == \""present\"")\n(#Clock).clock_delay(10000)\nlevel = (#Light).switchLevel_level\n(#Light).switchLevel_setLevel(level, 1)""}","[{'name': 'AdjustLightsToCurrentBrightnessOnOccupancy', 'cron': '', 'period': 100, 'code': 'detected := false\nif (any(#OccupancySensor).presenceSensor_presence == present) {\n  if (detected == false) {\n    detected = true\n    (#Clock).clock_delay(10000)\n    all(#Light).switchLevel_setLevel((#Light).switchLevel_level, 0)\n  }\n} else {\n  detected = false\n}'}]",0.75,"The generated code uses a detected state variable and sets the light level immediately, while the ground truth uses 'wait until' and sets the level with a delay."
7,TV가 꺼져 있으면 10초 대기 후 다시 TV를 확인하여 켜져 있으면 TV를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Television).switch_switch == \""off\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Television).switch_switch == \""on\"") {\n    (#Television).switch_on()\n  }\n}""}","[{'name': 'TurnOnTVIfOff', 'cron': '', 'period': 0, 'code': 'if ((#Television).switch_switch == ""off"") {\n  (#Clock).clock_delay(10000)\n  if ((#Television).switch_switch == ""off"") {\n    (#Television).switch_on()\n  }\n}'}]",0.85,"The generated code checks if the TV is off before turning it on, while the ground truth checks if the TV is on before turning it on."
3,"월, 수, 금에 실시간으로 확인하여 창문이 열려 있지 않으면 창문을 닫아 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 1,3,5"", ""period"": 100, ""code"": ""if ((#Window).windowControl_window != \""open\"") {\n  (#Window).windowControl_close()\n}""}","[{'name': 'CloseWindowIfNotOpen', 'cron': '0 * * * 1,3,5', 'period': 1000, 'code': 'triggered := false\nif ((#Window).windowControl_window != ""open"") {\n  if (triggered == false) {\n    (#Window).windowControl_close()\n    triggered = true\n  }\n} else {\n  triggered = false\n}'}]",0.8,"The generated code uses a triggered state variable, while the ground truth directly closes the window if not open."
7,"매주 평일 오전 9시 창문이 닫혀 있고 이산화탄소 농도가 1000ppm 이상이며 기온이 30도 이상이면, 5초 후 창문을 열고, 팬이 꺼져 있으면 켜 줘. 그 후, 실시간으로 확인하여 1분 연속으로 미세먼지 농도가 50 이상으로 유지되면 창문을 다시 닫고, 팬도 꺼 줘. 만약 그 때 온실 내 습도가 40% 이하이면 가습기를 작동시켜 줘. 또한 마찬가지로 그 때 토양 습도가 25% 이하이고 관개 장치가 꺼져 있으면 물을 줘.","{""name"": ""Scenario1"", ""cron"": ""0 9 * * *"", ""period"": 100, ""code"": ""phase := 0\nconsecutive_time := 0\nif ((#Clock).clock_weekday == \""saturday\"") or ((#Clock).clock_weekday == \""sunday\"") {\n  break\n}\n\nif (phase == 0) {\n  if ((#Window).windowControl_window == \""closed\"") and \n  ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide >= 1000.0) and \n  ((#AirQualityDetector).temperatureMeasurement_temperature >= 30.0) {\n    (#Clock).clock_delay(5000)\n    (#Window).windowControl_open()\n    \n    if ((#Fan).switch_switch == \""off\"") {\n      (#Fan).switch_on()\n    }\n    \n    phase = 1  \n  }\n} \nelse if (phase == 1) {\n  if ((#AirQualityDetector).dustSensor_fineDustLevel >= 50) {\n    consecutive_time = consecutive_time + 100  \n  } else {\n    consecutive_time = 0\n  }\n  if (consecutive_time >= 60000) {\n    (#Window).windowControl_close()\n    (#Fan).switch_off()\n    \n    if ((#HumiditySensor).relativeHumidityMeasurement_humidity <= 40.0) {\n      (#Humidifier).switch_on()\n    }\n    \n    if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) and ((#Irrigator).switch_switch == \""off\"") {\n      (#Irrigator).switch_on()\n    }\n    \n    break\n  }\n}""}","[{'name': 'MorningVentilationAndAirQualityControl', 'cron': '0 9 * * 1-5', 'period': 1000, 'code': 'wait_start := false\nwait_pm := false\npm_start_timestamp := 0\nif (((#Window).windowControl_window == ""closed"") and ((#AirQualityDetector).carbonDioxideMeasurement_carbonDioxide > 1000.0) and ((#AirQualityDetector).temperatureMeasurement_temperature > 30.0) and (wait_start == false)) {\n  wait_start = true\n  (#Clock).clock_delay(5000)\n  all(#Window).windowControl_open()\n  if (any(#Fan).switch_switch == ""off"") {\n    all(#Fan).switch_on()\n  }\n}\nif (wait_start == true) {\n  pm_concentration_high = false\n  if (any(#AirQualityDetector).dustSensor_dustLevel > 50) {\n    pm_concentration_high = true\n  }\n  current_time = (#Clock).clock_timestamp\n  if (pm_concentration_high == true) {\n    if (wait_pm == false) {\n      wait_pm = true\n      pm_start_timestamp = current_time\n    } else {\n      duration = current_time - pm_start_timestamp\n      if (duration >= 60000) {\n        all(#Window).windowControl_close()\n        all(#Fan).switch_off()\n        pm_soil_humid_check := true\n        wait_pm = false\n        wait_start = false\n      }\n    }\n  } else {\n    wait_pm = false\n  }\n}\nif (defined(pm_soil_humid_check) and pm_soil_humid_check == true) {\n  pm_soil_humid_check = false\n  if ((#AirQualityDetector).relativeHumidityMeasurement_humidity < 40.0) {\n    all(#Humidifier).switch_on()\n  }\n  if (((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 25.0) and (any(#Irrigator).switch_switch == ""off"")) {\n    all(#Irrigator).switch_on()\n  }\n}'}]",0.7,"The generated code uses a more complex state management with timestamps, while the ground truth uses a phased approach with consecutive time checks."
7,매일 밤 10시에 하단부에 있는 창문이 열려 있고 짝수 태그가 붙은 조명이 켜져 있으면 사이렌을 울려 줘. 사이렌을 울렸다면 5초 후 블라인드를 닫아 줘. 사이렌을 울렸는지 상관 없이 5초 후부터는 실시간으로 확인해서 홀수 태그가 붙은 문이 두 번 열렸다 닫히면 커튼을 닫아 줘. 커튼을 닫은 후 문이 두 번 열린 총 시간만큼 알람의 경광등을 켰다가 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 22 * * *"", ""period"": 100, ""code"": ""state := 0\nsiren_triggered := false\ndoor_open_flag := false\ndoor_open_count := 0\nfirst_open_start := 0\nfirst_open_end := 0\nsecond_open_start := 0\nsecond_open_end := 0\n\nif (state == 0) {\n  if ((#Window #Lower).windowControl_window == \""open\"" and (#Light #Even).switch_switch == \""on\"") {\n    (#Alarm).alarm_siren()\n    siren_triggered = true\n  }\n  (#Clock).clock_delay(5000)\n  state = 1\n}\n\nif (state == 1) {\n  if (siren_triggered == true) {\n    (#Blind).blind_close()\n  }\n  state = 2\n}\n\nif (state == 2 and door_open_count >= 2) {\n  (#Curtain).curtain_close()\n  total_time = (first_open_end - first_open_start) + (second_open_end - second_open_start)\n  total_time = total_time * 1000\n  (#Alarm).alarm_siren()\n  (#Clock).clock_delay(total_time)\n  (#Alarm).alarm_off()\n  break\n}\n\nif ((#DoorLock #Odd).doorControl_door == \""open\"" and door_open_flag == false) {\n  door_open_flag = true\n  now = (#Clock).clock_timestamp\n  door_open_count = door_open_count + 1\n  if (door_open_count == 1) {\n    first_open_start = now\n  } else if (door_open_count == 2) {\n    second_open_start = now\n  }\n}\nif ((#DoorLock #Odd).doorControl_door == \""closed\"" and door_open_flag == true) {\n  door_open_flag = false\n  now = (#Clock).clock_timestamp\n  if (door_open_count == 1) {\n    first_open_end = now\n  } else if (door_open_count == 2) {\n    second_open_end = now\n  }\n}""}","[{'name': 'NightSirenAndBlind', 'cron': '0 22 * * *', 'period': 0, 'code': 'sirenTriggered := false\nif ((any(#Window).windowControl_window == ""open"") and (any(#Light).switch_switch == ""on"")) {\n  (#Siren).sirenMode_setSirenMode(\'siren\')\n  sirenTriggered = true\n}\nif (sirenTriggered == true) {\n  (#Blind).blind_close()\n}'}, {'name': 'DoorOpenCloseMonitor', 'cron': '0 22 * * *', 'period': 1000, 'code': 'doorOpenCount := 0\ntotalOpenDuration := 0.0\ndoorOpenStart := 0.0\ndoorStatePrevious := ""closed""\ncurtainClosed := false\nalarmActive := false\nwait until((#Clock).clock_second >= 5)\ncurrentDoorState = """"\nif (any(#DoorLock).doorControl_door == ""open"") {\n  currentDoorState = ""open""\n} else {\n  currentDoorState = ""closed""\n}\nif ((doorStatePrevious == ""closed"") and (currentDoorState == ""open"")) {\n  doorOpenStart = (#Clock).clock_timestamp\n}\nif ((doorStatePrevious == ""open"") and (currentDoorState == ""closed"")) {\n  openDuration = (#Clock).clock_timestamp - doorOpenStart\n  totalOpenDuration = totalOpenDuration + openDuration\n  doorOpenCount = doorOpenCount + 1\n}\ndoorStatePrevious = currentDoorState\nif ((doorOpenCount >= 2) and (curtainClosed == false)) {\n  (#Curtain).curtain_close()\n  curtainClosed = true\n  alarmActive = true\n  alarmOffTime := (#Clock).clock_timestamp + totalOpenDuration\n}\nif ((alarmActive == true) and ((#Clock).clock_timestamp < alarmOffTime)) {\n  (#Alarm).alarm_strobe()\n} else if (alarmActive == true) {\n  (#Alarm).alarm_off()\n  alarmActive = false\n  break\n}'}]",0.65,"The generated code splits the logic into two separate scripts, while the ground truth combines them into one. The actions and conditions are otherwise similar."
