row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,llama31_8b__det_score,llama31_8b__det_pass,llama31_8b__det_profile,llama31_8b__det_gt_exact,llama31_8b__det_gt_similarity,llama31_8b__det_gt_service_coverage,llama31_8b__det_gt_service_precision,llama31_8b__det_gt_receiver_coverage,llama31_8b__det_dataflow_score,llama31_8b__det_numeric_grounding,llama31_8b__det_enum_grounding,llama31_8b__failure_reasons,llama31_8b__output,llama31_8b__output_name,llama31_8b__output_cron,llama31_8b__output_period,llama31_8b__output_code,llama31_8b__prompt_chars,llama31_8b__prompt_tokens,llama31_8b__completion_tokens,llama31_8b__total_tokens,llama31_8b__llm_latency_sec,llama31_8b__total_pipeline_sec,llama31_8b__tokens_per_sec,llama31_8b__peak_vram_gb,llama31_8b__generation_error_type,llama31_8b__oom_flag,llama31_8b__worker_python,llama31_8b__resolved_model_path,llama31_8b__service_list_snippet_source,llama31_8b__service_list_device_count,llama31_8b__service_list_retrieval_status,llama31_8b__service_list_retrieval_mode,llama31_8b__service_list_retrieval_topk,llama31_8b__service_list_retrieval_categories,llama31_8b__prompt_render_mode,llama31_8b__prompt_assets_dir,llama31_8b__warmup_excluded,llama31_8b__row_category
238,8,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#SoundSensor).soundsensor_sound > 30) {\n    if (triggered == false) {\n        (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#SoundSensor).soundsensor_sound > 30) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193748,0,0,0,0.0,3.8761,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
239,8,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).humiditysensor_humidity < 50) {\n    if (triggered == false) {\n        (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50) {
    if (triggered == false) {
        (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193741,0,0,0,0.0,3.8614,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
240,8,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#Window).armrobot_currentposition > 0) {\n    if (triggered == false) {\n        (#Speaker).speaker_speak(\""창문이 열렸습니다.\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#Window).armrobot_currentposition > 0) {
    if (triggered == false) {
        (#Speaker).speaker_speak(""창문이 열렸습니다."")
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193734,0,0,0,0.0,3.8847,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
241,8,8,"Whenever motion is detected, increase the light brightness by 10. If it reaches max, stop it.",움직임이 감지될 때마다 조명의 밝기를 10씩 높여줘. 최대 밝기가 되면 그만해.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#MotionSensor).motionsensor_motion == true) {\n    if (triggered == false) {\n        new = (#Light).light_currentbrightness + 10\n        if (new >= 100) { (#Light).light_movetobrightness(100, 0); break; }\n        else { (#Light).light_movetobrightness(new, 0); }\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#MotionSensor).motionsensor_motion == true) {
    if (triggered == false) {
        new = (#Light).light_currentbrightness + 10
        if (new >= 100) { (#Light).light_movetobrightness(100, 0); break; }
        else { (#Light).light_movetobrightness(new, 0); }
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193766,0,0,0,0.0,3.8784,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
242,8,8,"Each time the brightness level falls below 100 lux, turn on the light.",조도가 100룩스 미만이 될 때마다 조명을 켜줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#LightSensor).lightsensor_brightness < 100) {\n    if (triggered == false) {\n        (#Light).switch_on()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#LightSensor).lightsensor_brightness < 100) {
    if (triggered == false) {
        (#Light).switch_on()
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193726,0,0,0,0.0,3.8817,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
243,8,8,"Every time the fine dust level goes above 80, set the air purifier to high speed.",미세먼지 농도가 80보다 높아질 때마다 공기청정기를 강풍으로 설정해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).airqualitysensor_finedustlevel > 80) {\n    if (triggered == false) {\n        (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#AirQualitySensor).airqualitysensor_finedustlevel > 80) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""high"")
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193749,0,0,0,0.0,3.8814,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
244,8,8,"Each time the carbon dioxide level reaches 900ppm or higher, close the valve.",이산화탄소 농도가 900ppm 이상이 될때마다 벨브를 닫아줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).airqualitysensor_carbondioxide >= 900) {\n    if (triggered == false) {\n        (#Valve).valve_close()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 900) {
    if (triggered == false) {
        (#Valve).valve_close()
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193740,0,0,0,0.0,3.9092,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
245,8,8,"Whenever the temperature becomes 30 degrees or higher, close the blind.",온도가 30도 이상이 될 때마다 블라인드를 닫아줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\n    if (triggered == false) {\n        (#Blind).windowcovering_downorclose()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {
    if (triggered == false) {
        (#Blind).windowcovering_downorclose()
        triggered = true
    }
} else {
    triggered = false
}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193728,0,0,0,0.0,3.9027,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
246,8,8,"When the door opens, make the speaker speak ""Welcome"" every minute thereafter.","문이 열리면 이후에 1분마다 스피커로 ""어서오세요""를 출력해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Door).door_doorstate == \""open\"")\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""어서오세요\"")""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#Door).door_doorstate == ""open"")

    active = 1

}

(#Speaker).speaker_speak(""어서오세요"")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193742,0,0,0,0.0,3.8672,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
247,8,8,"When the contact sensor is closed, sound the police siren every 10 seconds.",접촉센서가 닫히면 10초마다 경찰 사이렌을 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ContactSensor).contactsensor_contact == true)\n\n    active = 1\n\n}\n\n(#Siren).siren_setsirenmode(\""police\"")""}",,,10000,"
active := 0

if (active == 0) {

    wait until ((#ContactSensor).contactsensor_contact == true)

    active = 1

}

(#Siren).siren_setsirenmode(""police"")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193732,0,0,0,0.0,3.8461,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
248,8,8,"Once the entrance door is opened, check the safe every 5 minutes and announce ""The safe is open"" through the speaker if it's not locked.",현관문이 열리면 그 후부터 5분마다 금고를 체크해서 잠겨있지 않으면 스피커로 금고가 열려있다고 출력해줘.,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Entrance #Door).door_doorstate == \""open\"")\n\n    active = 1\n\n}\n\nif ((#Safe).safe_safestate != \""locked\"") {\n\n    (#Speaker).speaker_speak(\""금고가 열려있습니다\"")\n\n}""}",,,300000,"
active := 0

if (active == 0) {

    wait until ((#Entrance #Door).door_doorstate == ""open"")

    active = 1

}

if ((#Safe).safe_safestate != ""locked"") {

    (#Speaker).speaker_speak(""금고가 열려있습니다"")

}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193823,0,0,0,0.0,3.8773,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
249,8,8,"When a leak is detected, close the valve immediately and give a warning broadcast through the speaker every minute.","누수가 감지되면 즉시 밸브를 잠그고 1분마다 스피커로 ""누수가 감지되었습니다. 대피하세요""라고 출력해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LeakSensor).leaksensor_leakage == true)\n\n    (#Valve).valve_close()\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""누수가 감지되었습니다. 대피하세요\"")""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#LeakSensor).leaksensor_leakage == true)

    (#Valve).valve_close()

    active = 1

}

(#Speaker).speaker_speak(""누수가 감지되었습니다. 대피하세요"")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193802,0,0,0,0.0,3.8878,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
250,8,8,"When smoke is detected, sound the emergency siren for 5 seconds every minute.",연기가 감지되면 1분마다 긴급 사이렌을 5초간 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).smokedetector_smoke == true)\n\n    active = 1\n\n}\n\n(#Siren).siren_setsirenmode(\""fire\"")\n\ndelay(5 SEC)\n\n(#Siren).switch_off()""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#SmokeDetector).smokedetector_smoke == true)

    active = 1

}

(#Siren).siren_setsirenmode(""fire"")

delay(5 SEC)

(#Siren).switch_off()",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193736,0,0,0,0.0,3.8998,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
251,8,8,"At midnight, close the door and check the light every hour until 6 AM; if the brightness is greater than 30, lower it to 10.","자정이 되면 문을 닫고, 오전 6시까지 한 시간마다 조명을 체크해서 밝기가 30보다 크면 10으로 낮춰줘.","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    (#Door).door_close()\n\n    active = 1\n\n}\n\nif ((#Clock).clock_hour == 6) {\n\n    break\n\n}\n\nif ((#Light).lightsensor_brightness > 30) {\n\n    (#Light).light_movetobrightness(10)\n\n}""}",,0 0 * * *,3600000,"
active := 0

if (active == 0) {

    (#Door).door_close()

    active = 1

}

if ((#Clock).clock_hour == 6) {

    break

}

if ((#Light).lightsensor_brightness > 30) {

    (#Light).light_movetobrightness(10)

}",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193812,0,0,0,0.0,3.9019,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
252,8,8,"When the charger voltage drops to 4V or lower, speak ""The charging voltage is low"" through the speaker every 30 minutes.","충전기 전압이 4V 이하로 떨어지면 30분마다 ""충전 전압이 낮습니다""라고 스피커로 말해줘.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Charger).charger_voltage <= 4000)\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""충전 전압이 낮습니다\"")""}",,,1800000,"
active := 0

if (active == 0) {

    wait until ((#Charger).charger_voltage <= 4000)

    active = 1

}

(#Speaker).speaker_speak(""충전 전압이 낮습니다"")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193800,0,0,0,0.0,3.8779,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
253,8,8,"When a smoke is detected, announce it through the speaker and send an email every 5 minutes to ""test@example.com"" with the subject ""Fire Warning"" and the content ""A fire has occurred. Please evacuate."".","연기가 감지되면 스피커로 화재를 알리고, 이후 5분마다 test@example.com으로 ""화재 경고""라는 제목과 ""화재가 발생했습니다. 대피하세요""라는 내용의 이메일을 보내줘.","{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).smokedetector_smoke == true)\n\n    (#Speaker).speaker_speak(\""화재 발생! 즉시 대피하세요.\"" )\n\n    active = 1\n\n}\n\n(#EmailProvider).emailprovider_sendmail(\""test@example.com\"", \""화재 경고\"", \""화재가 발생했습니다. 대피하세요.\"")""}",,,300000,"
active := 0

if (active == 0) {

    wait until ((#SmokeDetector).smokedetector_smoke == true)

    (#Speaker).speaker_speak(""화재 발생! 즉시 대피하세요."" )

    active = 1

}

(#EmailProvider).emailprovider_sendmail(""test@example.com"", ""화재 경고"", ""화재가 발생했습니다. 대피하세요."")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193930,0,0,0,0.0,3.8838,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
254,8,8,"When the drying is finished, say 'Please take out the laundry' through the speaker every 10 minutes.",건조가 끝나면 10분마다 '세탁물을 꺼내세요'라고 스피커로 말해줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LaundryDryer).laundrydryer_spinspeed == 0)\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""세탁물을 꺼내세요\"")""}",,,600000,"
active := 0

if (active == 0) {

    wait until ((#LaundryDryer).laundrydryer_spinspeed == 0)

    active = 1

}

(#Speaker).speaker_speak(""세탁물을 꺼내세요"")",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193766,0,0,0,0.0,3.9243,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
255,8,8,"If motion is detected, capture an image every 10 seconds thereafter.",움직임이 감지되면 그 뒤로 10초마다 사진을 찍어줘.,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#MotionSensor).motionsensor_motion == true)\n\n    active = 1\n\n}\n\n(#Camera).camera_captureimage()""}",,,10000,"
active := 0

if (active == 0) {

    wait until ((#MotionSensor).motionsensor_motion == true)

    active = 1

}

(#Camera).camera_captureimage()",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,193726,0,0,0,0.0,3.8961,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
256,8,8,"Whenever the humidity reaches 50% or higher, set all dehumidifiers with the Group 1 tag to drying mode.","습도가 50% 이상이 될 때마다, 그룹1 태그가 붙은 제습기를 모두 건조모드로 작동시켜.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#HumiditySensor).humiditysensor_humidity\n\ncurr = (#HumiditySensor).humiditysensor_humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n}\n\nprev = curr""}",,,100,"
prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,51377,0,0,0,0.0,3.8777,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
257,8,8,"Whenever the brightness drops below 200 lux, turn on all lights.",조도가 200럭스보다 낮아질 때마다 모든 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).lightsensor_brightness\n\ncurr = (#LightSensor).lightsensor_brightness\n\nif (prev >= 200 and curr < 200) {\n \n    all(#Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#LightSensor).lightsensor_brightness

curr = (#LightSensor).lightsensor_brightness

if (prev >= 200 and curr < 200) {
 
    all(#Light).switch_on()

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,70144,0,0,0,0.0,3.863,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
258,8,8,"Whenever a light in the upper part is turned on, turn on a light in the lower part as well.","상단부에 있는 조명이 켜질 때마다, 하단부에 있는 조명도 켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Top #Light).switch_switch\n\ncurr = (#Top #Light).switch_switch\n\nif (prev == false and curr == true) {\n\n    (#Bottom #Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Top #Light).switch_switch

curr = (#Top #Light).switch_switch

if (prev == false and curr == true) {

    (#Bottom #Light).switch_on()

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,80914,0,0,0,0.0,3.8866,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
259,8,8,"Whenever the button with the 'Light' tag is pressed, set the brightness of all lights with 'Odd' tags to maximum.","조명 태그가 붙은 버튼이 눌릴때마다, 홀수 태그가 붙은 모든 조명의 밝기를 최대로 밝혀줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Light #Button).button_button\n\ncurr = (#Light #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Odd #Light).light_movetobrightness(100, 0)\n\n}\n\nprev = curr""}",,,100,"
prev := (#Light #Button).button_button

curr = (#Light #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Odd #Light).light_movetobrightness(100, 0)

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,72570,0,0,0,0.0,3.8689,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
260,8,8,"Every time the button with the 'Robot' tag is pressed, set all robot vacuum cleaners with 'Even' tags to auto mode.","로봇 태그가 붙은 버튼이 눌릴때마다, 짝수 태그 로봇청소기들을 모두 자동모드로 작동시켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Robot #Button).button_button\n\ncurr = (#Robot #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")\n\n}\n\nprev = curr""}",,,100,"
prev := (#Robot #Button).button_button

curr = (#Robot #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,51746,0,0,0,0.0,3.8731,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
261,8,8,"Each time the door is opened, turn on all lights in the hallway and living room.","문이 열릴 때마다, 복도와 거실의 조명을 모두 켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Door).door_doorstate\n\ncurr = (#Door).door_doorstate\n\nif (prev != \""open\"" and curr == \""open\"") {\n\n    all(#Hallway #Light).switch_on()\n\n    all(#LivingRoom #Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Door).door_doorstate

curr = (#Door).door_doorstate

if (prev != ""open"" and curr == ""open"") {

    all(#Hallway #Light).switch_on()

    all(#LivingRoom #Light).switch_on()

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,83201,0,0,0,0.0,3.8793,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
262,8,8,"Whenever the button with the 'Stop' tag is pressed, turn off all devices with 'Even' tags.",중단 태그가 달린 버튼이 눌릴때마다 짝수 태그가 붙은 장치들을 모두 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Stop #Button).button_button\n\ncurr = (#Stop #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even).switch_off()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Stop #Button).button_button

curr = (#Stop #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Even).switch_off()

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,69431,0,0,0,0.0,3.873,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
263,8,8,"Whenever it rains, close all windows and doors.","비가 올때마다, 모든 창문과 문을 닫아줘","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#RainSensor).rainsensor_rain\n\ncurr = (#RainSensor).rainsensor_rain\n\nif (prev == false and curr == true) {\n\n    all(#Window).windowcovering_downorclose()\n\n    all(#Door).door_close()\n\n}\n\nprev = curr""}",,,100,"
prev := (#RainSensor).rainsensor_rain

curr = (#RainSensor).rainsensor_rain

if (prev == false and curr == true) {

    all(#Window).windowcovering_downorclose()

    all(#Door).door_close()

}

prev = curr",False,0.0,False,strict,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""invalid_json""]",,,,,,52013,0,0,0,0.0,3.8726,0.0,0.0,worker_crash,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--meta-llama--Llama-3.1-8B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
