index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
47,7,오전 8시에 고효율 태그가 붙은 공기청정기를 켜고 자동모드로 설정해줘.,"At 8 AM, turn on the high-efficiency tagged air purifier and set it to auto mode.","{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\n(#HighEfficiency #AirPurifier).On()\n\n(#HighEfficiency #AirPurifier).SetAirPurifierMode(\""auto\"")""}","{'Eff_AP': {'category': ['AirPurifier', 'Switch'], 'tags': ['HighEfficiency', 'AirPurifier', 'Switch']}, 'Low_AP': {'category': ['AirPurifier', 'Switch'], 'tags': ['LowEfficiency', 'AirPurifier', 'Switch']}, 'Speaker': {'category': ['Speaker'], 'tags': ['Main', 'Speaker']}}","{""name"": """", 
""cron"": ""0 8 * * *"", 
""period"": 0, 
""script"": ""\n(#HighEfficiency #AirPurifier).Switch_On()\n\n(#HighEfficiency #AirPurifier).AirPurifier_SetAirPurifierMode(\""auto\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
48,7,오후 6시에 창문이 하나라도 열려있으면 모두 닫아줘.,"At 6 PM, if any window is open, close all of them.","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 0, 
""script"": ""\nif (all(#Window).CurrentPosition >| 0) {\n\n    all(#Window).DownOrClose()\n\n}""}","{'Window_1': {'category': ['WindowCovering'], 'tags': ['LivingRoom', 'Window', 'WindowCovering']}, 'Window_2': {'category': ['WindowCovering'], 'tags': ['Bedroom', 'Window', 'WindowCovering']}, 'Door_1': {'category': ['Door'], 'tags': ['Entrance', 'Door']}}","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 0, 
""script"": ""\nif (all(#Window).ArmRobot_CurrentPosition >| 0) {\n\n    all(#Window).WindowCovering_DownOrClose()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
49,7,오후 1시에 블라인드를 모두 열어줘.,"At 1 PM, open all blinds.","{""name"": """", 
""cron"": ""0 13 * * *"", 
""period"": 0, 
""script"": ""\nall(#Blind).UpOrOpen()""}","{'Blind_1': {'category': ['WindowCovering'], 'tags': ['Main', 'Blind', 'WindowCovering']}, 'Blind_2': {'category': ['WindowCovering'], 'tags': ['Sub', 'Blind', 'WindowCovering']}, 'Curtain': {'category': ['WindowCovering'], 'tags': ['Bedroom', 'Curtain', 'WindowCovering']}}","{""name"": """", 
""cron"": ""0 13 * * *"", 
""period"": 0, 
""script"": ""\nall(#Blind).WindowCovering_UpOrOpen()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
50,7,오후 6시부터 8시까지 1층에 사람이 감지되면 1층 불을 다 켜줘.,"Every hour from 6 PM to 8 PM, if someone is detected on the 1st floor, turn on all 1st floor lights.","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 100, 
""script"": ""\nif ((#Clock).Hour >= 20) {\n\n    break\n\n}\n\nif ((#Floor1 #PresenceSensor).Presence == true) {\n\n    all(#Floor1 #Light).On()\n\n}""}","{'F1_Presence': {'category': ['PresenceSensor'], 'tags': ['Floor1', 'PresenceSensor']}, 'F1_Light': {'category': ['Light', 'Switch'], 'tags': ['Floor1', 'Light', 'Switch']}, 'F2_Presence': {'category': ['PresenceSensor'], 'tags': ['Floor2', 'PresenceSensor']}}","{""name"": """", 
""cron"": ""0 18 * * *"", 
""period"": 100, 
""script"": ""\nif ((#Clock).Clock_Hour >= 20) {\n\n    break\n\n}\n\nif ((#Floor1 #PresenceSensor).PresenceSensor_Presence == true) {\n\n    all(#Floor1 #Light).Switch_On()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
1,8,1시간마다 문을 열었다 닫았다 반복해줘.,"Every hour, repeat opening and closing the door.","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Door).Open()\n\n    open = true\n\n} else {\n\n    (#Door).Close()\n\n    open = false\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Door).Door_Open()\n\n    open = true\n\n} else {\n\n    (#Door).Door_Close()\n\n    open = false\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
2,8,오후 1시부터 3시까지 5분마다 벨브를 열었다 닫았다 반복해줘.,"Every 5 minutes from 1 PM to 3 PM, repeat opening and closing the valve.","{""name"": """", 
""cron"": ""*/5 13-14 * * *"", 
""period"": 0, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Valve).Open()\n\n    open = true\n\n} else {\n\n    (#Valve).Close()\n\n    open = false\n\n}""}",,"{""name"": """", 
""cron"": ""*/5 13-14 * * *"", 
""period"": 0, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Valve).Valve_Open()\n\n    open = true\n\n} else {\n\n    (#Valve).Valve_Close()\n\n    open = false\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
3,8,30분마다 거실 공기청정기를 수면모드와 자동모드 사이에서 전환해줘.,"Every 30 minutes, toggle the living room air purifier between sleep mode and auto mode.","{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#LivingRoom #AirPurifier).SetAirPurifierMode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#LivingRoom #AirPurifier).SetAirPurifierMode(\""auto\"")\n\n    mode = 0\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#LivingRoom #AirPurifier).AirPurifier_SetAirPurifierMode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#LivingRoom #AirPurifier).AirPurifier_SetAirPurifierMode(\""auto\"")\n\n    mode = 0\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
4,8,10분마다 창문을 열었다 닫았다 반복해줘.,Repeat opening and closing the window every 10 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 600000,
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Window).UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#Window).DownOrClose()\n\n    open = false\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000,
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Window).WindowCovering_UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#Window).WindowCovering_DownOrClose()\n\n    open = false\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
5,8,30분마다 공기청정기를 수면모드와 강풍모드 사이에서 전환해줘.,"Every 30 minutes, toggle the air purifier between sleep mode and high speed mode.","{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#AirPurifier).SetAirPurifierMode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n    mode = 0\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 1800000,
""script"": ""\nmode := 0\n\nif (mode == 0) {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""sleep\"")\n\n    mode = 1\n\n} else {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\n    mode = 0\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
6,8,습도가 30% 이하로 떨어질 때마다 가습기를 켜줘.,"Whenever the humidity level drops to 30% or below, turn on the humidifier.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).Humidity <= 30) {\n    if (triggered == false) {\n        (#Humidifier).On()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).HumiditySensor_Humidity <= 30) {\n    if (triggered == false) {\n        (#Humidifier).Switch_On()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
7,8,비가 그칠 때마다 창문을 열어줘.,"Whenever the rain stops, open the window.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#RainSensor).Rain == false) {\n    if (triggered == false) {\n        (#Window).UpOrOpen()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#RainSensor).RainSensor_Rain == false) {\n    if (triggered == false) {\n        (#Window).WindowCovering_UpOrOpen()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
8,8,소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#SoundSensor).Sound > 30) {\n    if (triggered == false) {\n        (#AirPurifier).SetAirPurifierMode(\""sleep\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#SoundSensor).SoundSensor_Sound > 30) {\n    if (triggered == false) {\n        (#AirPurifier).AirPurifier_SetAirPurifierMode(\""sleep\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
9,8,습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).Humidity < 50) {\n    if (triggered == false) {\n        (#Dehumidifier).SetDehumidifierMode(\""drying\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).HumiditySensor_Humidity < 50) {\n    if (triggered == false) {\n        (#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
10,8,창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,"Whenever the window opens, make the speaker speak 'The window is open'.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#Window).CurrentPosition > 0) {\n    if (triggered == false) {\n        (#Speaker).Speak(\""창문이 열렸습니다.\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#Window).ArmRobot_CurrentPosition > 0) {\n    if (triggered == false) {\n        (#Speaker).Speaker_Speak(\""창문이 열렸습니다.\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
11,8,움직임이 감지될 때마다 조명의 밝기를 10씩 높여줘. 최대 밝기가 되면 그만해.,"Whenever motion is detected, increase the light brightness by 10. If it reaches max, stop it.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#MotionSensor).Motion == true) {\n    if (triggered == false) {\n        new = (#Light).CurrentBrightness + 10\n        if (new >= 100) { (#Light).MoveToBrightness(100, 0); break; }\n        else { (#Light).MoveToBrightness(new, 0); }\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#MotionSensor).MotionSensor_Motion == true) {\n    if (triggered == false) {\n        new = (#Light).Light_CurrentBrightness + 10\n        if (new >= 100) { (#Light).Light_MoveToBrightness(100, 0); break; }\n        else { (#Light).Light_MoveToBrightness(new, 0); }\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
12,8,조도가 100룩스 미만이 될 때마다 조명을 켜줘.,"Each time the brightness level falls below 100 lux, turn on the light.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#LightSensor).Brightness < 100) {\n    if (triggered == false) {\n        (#Light).On()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#LightSensor).LightSensor_Brightness < 100) {\n    if (triggered == false) {\n        (#Light).Switch_On()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
13,8,미세먼지 농도가 80보다 높아질 때마다 공기청정기를 강풍으로 설정해줘.,"Every time the fine dust level goes above 80, set the air purifier to high speed.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).FineDustLevel > 80) {\n    if (triggered == false) {\n        (#AirPurifier).SetAirPurifierMode(\""high\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).AirQualitySensor_FineDustLevel > 80) {\n    if (triggered == false) {\n        (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
14,8,이산화탄소 농도가 900ppm 이상이 될때마다 벨브를 닫아줘.,"Each time the carbon dioxide level reaches 900ppm or higher, close the valve.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).CarbonDioxide >= 900) {\n    if (triggered == false) {\n        (#Valve).Close()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).AirQualitySensor_CarbonDioxide >= 900) {\n    if (triggered == false) {\n        (#Valve).Valve_Close()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
15,8,온도가 30도 이상이 될 때마다 블라인드를 닫아줘.,"Whenever the temperature becomes 30 degrees or higher, close the blind.","{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#TemperatureSensor).Temperature >= 30) {\n    if (triggered == false) {\n        (#Blind).DownOrClose()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#TemperatureSensor).TemperatureSensor_Temperature >= 30) {\n    if (triggered == false) {\n        (#Blind).WindowCovering_DownOrClose()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
16,8,"문이 열리면 이후에 1분마다 스피커로 ""어서오세요""를 출력해줘.","When the door opens, make the speaker speak ""Welcome"" every minute thereafter.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Door).DoorState == \""open\"")\n\n    active = 1\n\n}\n\n(#Speaker).Speak(\""어서오세요\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Door).Door_DoorState == \""open\"")\n\n    active = 1\n\n}\n\n(#Speaker).Speaker_Speak(\""어서오세요\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
17,8,접촉센서가 닫히면 10초마다 경찰 사이렌을 울려줘.,"When the contact sensor is closed, sound the police siren every 10 seconds.","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ContactSensor).Contact == true)\n\n    active = 1\n\n}\n\n(#Siren).SetSirenMode(\""police\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ContactSensor).ContactSensor_Contact == true)\n\n    active = 1\n\n}\n\n(#Siren).Siren_SetSirenMode(\""police\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
18,8,현관문이 열리면 그 후부터 5분마다 금고를 체크해서 잠겨있지 않으면 스피커로 금고가 열려있다고 출력해줘.,"Once the entrance door is opened, check the safe every 5 minutes and announce ""The safe is open"" through the speaker if it's not locked.","{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Entrance #Door).DoorState == \""open\"")\n\n    active = 1\n\n}\n\nif ((#Safe).SafeState != \""locked\"") {\n\n    (#Speaker).Speak(\""금고가 열려있습니다\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Entrance #Door).Door_DoorState == \""open\"")\n\n    active = 1\n\n}\n\nif ((#Safe).Safe_SafeState != \""locked\"") {\n\n    (#Speaker).Speaker_Speak(\""금고가 열려있습니다\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
19,8,"누수가 감지되면 즉시 밸브를 잠그고 1분마다 스피커로 ""누수가 감지되었습니다. 대피하세요""라고 출력해줘.","When a leak is detected, close the valve immediately and give a warning broadcast through the speaker every minute.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LeakSensor).Leakage == true)\n\n    (#Valve).Close()\n\n    active = 1\n\n}\n\n(#Speaker).Speak(\""누수가 감지되었습니다. 대피하세요\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LeakSensor).LeakSensor_Leakage == true)\n\n    (#Valve).Valve_Close()\n\n    active = 1\n\n}\n\n(#Speaker).Speaker_Speak(\""누수가 감지되었습니다. 대피하세요\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
20,8,연기가 감지되면 1분마다 긴급 사이렌을 5초간 울려줘.,"When smoke is detected, sound the emergency siren for 5 seconds every minute.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).Smoke == true)\n\n    active = 1\n\n}\n\n(#Siren).SetSirenMode(\""fire\"")\n\ndelay(5 SEC)\n\n(#Siren).Off()""}",,"{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).SmokeDetector_Smoke == true)\n\n    active = 1\n\n}\n\n(#Siren).Siren_SetSirenMode(\""fire\"")\n\ndelay(5 SEC)\n\n(#Siren).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
21,8,"자정이 되면 문을 닫고, 오전 6시까지 한 시간마다 조명을 체크해서 밝기가 30보다 크면 10으로 낮춰줘.","At midnight, close the door and check the light every hour until 6 AM; if the brightness is greater than 30, lower it to 10.","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    (#Door).Close()\n\n    active = 1\n\n}\n\nif ((#Clock).Hour == 6) {\n\n    break\n\n}\n\nif ((#Light).Brightness > 30) {\n\n    (#Light).MoveToBrightness(10)\n\n}""}",,"{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    (#Door).Door_Close()\n\n    active = 1\n\n}\n\nif ((#Clock).Clock_Hour == 6) {\n\n    break\n\n}\n\nif ((#Light).LightSensor_Brightness > 30) {\n\n    (#Light).Light_MoveToBrightness(10)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
22,8,"충전기 전압이 4V 이하로 떨어지면 30분마다 ""충전 전압이 낮습니다""라고 스피커로 말해줘.","When the charger voltage drops to 4V or lower, speak ""The charging voltage is low"" through the speaker every 30 minutes.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Charger).Voltage <= 4000)\n\n    active = 1\n\n}\n\n(#Speaker).Speak(\""충전 전압이 낮습니다\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Charger).Charger_Voltage <= 4000)\n\n    active = 1\n\n}\n\n(#Speaker).Speaker_Speak(\""충전 전압이 낮습니다\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
23,8,"연기가 감지되면 스피커로 화재를 알리고, 이후 5분마다 test@example.com으로 ""화재 경고""라는 제목과 ""화재가 발생했습니다. 대피하세요""라는 내용의 이메일을 보내줘.","When a smoke is detected, announce it through the speaker and send an email every 5 minutes to ""test@example.com"" with the subject ""Fire Warning"" and the content ""A fire has occurred. Please evacuate."".","{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).Smoke == true)\n\n    (#Speaker).Speak(\""화재 발생! 즉시 대피하세요.\"" )\n\n    active = 1\n\n}\n\n(#EmailProvider).SendMail(\""test@example.com\"", \""화재 경고\"", \""화재가 발생했습니다. 대피하세요.\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).SmokeDetector_Smoke == true)\n\n    (#Speaker).Speaker_Speak(\""화재 발생! 즉시 대피하세요.\"" )\n\n    active = 1\n\n}\n\n(#EmailProvider).EmailProvider_SendMail(\""test@example.com\"", \""화재 경고\"", \""화재가 발생했습니다. 대피하세요.\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
24,8,건조가 끝나면 10분마다 '세탁물을 꺼내세요'라고 스피커로 말해줘.,"When the drying is finished, say 'Please take out the laundry' through the speaker every 10 minutes.","{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LaundryDryer).SpinSpeed == 0)\n\n    active = 1\n\n}\n\n(#Speaker).Speak(\""세탁물을 꺼내세요\"")""}",,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LaundryDryer).LaundryDryer_SpinSpeed == 0)\n\n    active = 1\n\n}\n\n(#Speaker).Speaker_Speak(\""세탁물을 꺼내세요\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
25,8,움직임이 감지되면 그 뒤로 10초마다 사진을 찍어줘.,"If motion is detected, capture an image every 10 seconds thereafter.","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#MotionSensor).Motion == true)\n\n    active = 1\n\n}\n\n(#Camera).CaptureImage()""}",,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#MotionSensor).MotionSensor_Motion == true)\n\n    active = 1\n\n}\n\n(#Camera).Camera_CaptureImage()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
26,8,"습도가 50% 이상이 될 때마다, 그룹1 태그가 붙은 제습기를 모두 건조모드로 작동시켜.","Whenever the humidity reaches 50% or higher, set all dehumidifiers with the Group 1 tag to drying mode.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#HumiditySensor).Humidity\n\ncurr = (#HumiditySensor).Humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n}\n\nprev = curr""}","{'G1_Humidity': {'category': 'HumiditySensor', 'tags': ['Group1', 'HumiditySensor']}, 'G1_Dehum': {'category': 'Dehumidifier', 'tags': ['Group1', 'Dehumidifier']}, 'G2_Dehum': {'category': 'Dehumidifier', 'tags': ['Group2', 'Dehumidifier']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#HumiditySensor).HumiditySensor_Humidity\n\ncurr = (#HumiditySensor).HumiditySensor_Humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
27,8,조도가 200럭스보다 낮아질 때마다 모든 조명을 켜줘.,"Whenever the brightness drops below 200 lux, turn on all lights.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).Brightness\n\ncurr = (#LightSensor).Brightness\n\nif (prev >= 200 and curr < 200) {\n \n    all(#Light).On()\n\n}\n\nprev = curr""}","{'LightSens': {'category': 'LightSensor', 'tags': ['LightSensor']}, 'LR_Light': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}, 'Out_Light': {'category': ['Light', 'Switch'], 'tags': ['Outdoor', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).LightSensor_Brightness\n\ncurr = (#LightSensor).LightSensor_Brightness\n\nif (prev >= 200 and curr < 200) {\n \n    all(#Light).Switch_On()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
28,8,"상단부에 있는 조명이 켜질 때마다, 하단부에 있는 조명도 켜줘.","Whenever a light in the upper part is turned on, turn on a light in the lower part as well.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Top #Light).Switch\n\ncurr = (#Top #Light).Switch\n\nif (prev == false and curr == true) {\n\n    (#Bottom #Light).On()\n\n}\n\nprev = curr""}","{'Up_Light': {'category': ['Light', 'Switch'], 'tags': ['Top', 'Light', 'Switch']}, 'Down_Light': {'category': ['Light', 'Switch'], 'tags': ['Bottom', 'Light', 'Switch']}, 'Mid_Light': {'category': ['Light', 'Switch'], 'tags': ['Middle', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Top #Light).Switch_Switch\n\ncurr = (#Top #Light).Switch_Switch\n\nif (prev == false and curr == true) {\n\n    (#Bottom #Light).Switch_On()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
29,8,"조명 태그가 붙은 버튼이 눌릴때마다, 홀수 태그가 붙은 모든 조명의 밝기를 최대로 밝혀줘.","Whenever the button with the 'Light' tag is pressed, set the brightness of all lights with 'Odd' tags to maximum.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Light #Button).Button\n\ncurr = (#Light #Button).Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Odd #Light).MoveToBrightness(100, 0)\n\n}\n\nprev = curr""}","{'L_Button': {'category': 'Button', 'tags': ['Light', 'Button']}, 'Odd_Light': {'category': ['Light', 'LevelControl'], 'tags': ['Odd', 'Light', 'LevelControl']}, 'Even_Light': {'category': ['Light', 'LevelControl'], 'tags': ['Even', 'Light', 'LevelControl']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Light #Button).Button_Button\n\ncurr = (#Light #Button).Button_Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Odd #Light).Light_MoveToBrightness(100, 0)\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
