model_key,category,generation,genome_id,failure_reason,failure_count,feedback_rule_candidates,validation_avg_det_score,validation_det_pass_rate
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,enum_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,4,cross-13955f31-371c-1259-fbad-687ddbdd14b9,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,enum_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,5,cross-13955f31-371c-1259-fbad-687ddbdd14b9,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,enum_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,6,clone-24009680-22c6-3661-2d50-7d087b4b4f15,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,enum_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,7,clone-24009680-22c6-3661-2d50-7d087b4b4f15,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,enum_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,8,clone-24009680-22c6-3661-2d50-7d087b4b4f15,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects. | Prefer the smallest action sequence that directly matches the natural command verb and target.",82.8142,75.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,semantic,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,dataflow,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,9,mut-717fc781-0a42-ef31-6389-92fcc8826060,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,semantic,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,dataflow,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,gt_receiver_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,gt_service_coverage,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,7,10,cross-1bd3e796-d505-1fda-ae98-0eccf06b5b64,numeric_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | When a sensor value is read for a command, pass or use that value in the downstream action. | Use only enum strings that appear in service_list_snippet for the selected service. | Copy numeric literals and units from the command exactly after unit conversion. | Remove unrelated helper actions and duplicate service calls. | Preserve all receiver tags and all(...) group receivers when the command addresses groups. | Include every service family implied by the command, including both sensor reads and actuator effects.",82.9235,50.0
llama31_8b,8,1,gene-a8e6eed5-83e4-bd55-bdf4-6a0c89a97012,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,1,gene-a8e6eed5-83e4-bd55-bdf4-6a0c89a97012,semantic,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,1,gene-a8e6eed5-83e4-bd55-bdf4-6a0c89a97012,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,1,gene-a8e6eed5-83e4-bd55-bdf4-6a0c89a97012,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,2,clone-5c27907b-a091-5161-c08b-ad3f2693604f,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,2,clone-5c27907b-a091-5161-c08b-ad3f2693604f,semantic,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,2,clone-5c27907b-a091-5161-c08b-ad3f2693604f,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,2,clone-5c27907b-a091-5161-c08b-ad3f2693604f,extraneous,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
llama31_8b,8,3,clone-5c27907b-a091-5161-c08b-ad3f2693604f,gt_mismatch,4,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Prefer the smallest action sequence that directly matches the natural command verb and target. | Remove unrelated helper actions and duplicate service calls. | Use only enum strings that appear in service_list_snippet for the selected service.",92.0326,100.0
