row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,qwen25_coder_7b__det_score,qwen25_coder_7b__det_pass,qwen25_coder_7b__det_profile,qwen25_coder_7b__det_gt_exact,qwen25_coder_7b__det_gt_similarity,qwen25_coder_7b__det_gt_service_coverage,qwen25_coder_7b__det_gt_service_precision,qwen25_coder_7b__det_gt_receiver_coverage,qwen25_coder_7b__det_dataflow_score,qwen25_coder_7b__det_numeric_grounding,qwen25_coder_7b__det_enum_grounding,qwen25_coder_7b__failure_reasons,qwen25_coder_7b__output,qwen25_coder_7b__output_name,qwen25_coder_7b__output_cron,qwen25_coder_7b__output_period,qwen25_coder_7b__output_code,qwen25_coder_7b__prompt_chars,qwen25_coder_7b__prompt_tokens,qwen25_coder_7b__completion_tokens,qwen25_coder_7b__total_tokens,qwen25_coder_7b__llm_latency_sec,qwen25_coder_7b__total_pipeline_sec,qwen25_coder_7b__tokens_per_sec,qwen25_coder_7b__peak_vram_gb,qwen25_coder_7b__generation_error_type,qwen25_coder_7b__oom_flag,qwen25_coder_7b__worker_python,qwen25_coder_7b__resolved_model_path,qwen25_coder_7b__service_list_snippet_source,qwen25_coder_7b__service_list_device_count,qwen25_coder_7b__service_list_retrieval_status,qwen25_coder_7b__service_list_retrieval_mode,qwen25_coder_7b__service_list_retrieval_topk,qwen25_coder_7b__service_list_retrieval_categories,qwen25_coder_7b__prompt_render_mode,qwen25_coder_7b__prompt_assets_dir,qwen25_coder_7b__warmup_excluded,qwen25_coder_7b__row_category
237,8,8,"Whenever the rain stops, open the window.",비가 그칠 때마다 창문을 열어줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#RainSensor).rainsensor_rain == false) {\n    if (triggered == false) {\n        (#Window).windowcovering_uporopen()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#RainSensor).rainsensor_rain == false) {
    if (triggered == false) {
        (#Window).windowcovering_uporopen()
        triggered = true
    }
} else {
    triggered = false
}",False,94.9521,True,strict,False,0.495183,1.0,0.666667,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","{""name"":""OpenWindowWhenRainStops"",""cron"":"""",""period"":0,""code"":""wait until ((#RainSensor).rainsensor_rain == true)\ndelay(1 MIN)\nif ((#WeatherProvider).weatherprovider_weather != \""rain\"") {\n    (#Window).windowcovering_uporopen()\n}""}",OpenWindowWhenRainStops,,0,"wait until ((#RainSensor).rainsensor_rain == true)
delay(1 MIN)
if ((#WeatherProvider).weatherprovider_weather != ""rain"") {
    (#Window).windowcovering_uporopen()
}",193688,41927,85,42012,7.0629,8.941,5948.2649,22.0146,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
238,8,8,"Every time the sound sensor value exceeds 30, set the air purifier to sleep mode.",소리 센서 값이 30을 넘길 때마다 공기 청정기를 수면모드로 바꿔줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#SoundSensor).soundsensor_sound > 30) {\n    if (triggered == false) {\n        (#AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#SoundSensor).soundsensor_sound > 30) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""sleep"")
        triggered = true
    }
} else {
    triggered = false
}",False,34.08,False,strict,False,0.176,0.0,0.0,0.0,0.0,0.0,0.0,"[""dataflow"", ""enum_grounding"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""SetAirPurifierToSleepMode"",""cron"":"""",""period"":0,""code"":""(#AirPurifier).dehumidifier_setdehumidifiermode(\""sleep\"")""}",SetAirPurifierToSleepMode,,0,"(#AirPurifier).dehumidifier_setdehumidifiermode(""sleep"")",193748,41954,58,42012,6.3975,8.2731,6566.9402,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
239,8,8,"Each time the humidity drops below 50%, set the dehumidifier to drying mode.",습도가 50% 밑으로 떨어질 때마다 제습기를 건조모드로 작동해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#HumiditySensor).humiditysensor_humidity < 50) {\n    if (triggered == false) {\n        (#Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#HumiditySensor).humiditysensor_humidity < 50) {
    if (triggered == false) {
        (#Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")
        triggered = true
    }
} else {
    triggered = false
}",False,93.6011,True,strict,False,0.599016,1.0,1.0,1.0,1.0,0.666667,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""SetDehumidifierModeToDrying"",""cron"":"""",""period"":0,""code"":""prev := (#HumiditySensor).humiditysensor_humidity\n\ncurr = (#HumiditySensor).humiditysensor_humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n}\n\nprev = curr""}",SetDehumidifierModeToDrying,,0,"prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",193741,41955,60,42015,6.4361,8.2854,6528.0216,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
240,8,8,"Whenever the window opens, make the speaker speak 'The window is open'.",창문이 열릴 때마다 스피커로 '창문이 열렸습니다'라고 말해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#Window).armrobot_currentposition > 0) {\n    if (triggered == false) {\n        (#Speaker).speaker_speak(\""창문이 열렸습니다.\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#Window).armrobot_currentposition > 0) {
    if (triggered == false) {
        (#Speaker).speaker_speak(""창문이 열렸습니다."")
        triggered = true
    }
} else {
    triggered = false
}",False,69.9,False,strict,False,0.563736,1.0,1.0,1.0,0.2,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""ReportWindowStatus"",""cron"":"""",""period"":0,""code"":""(#Window).armrobot_currentposition >| 0 ? (#Speaker).speaker_speak(\""창문이 열려 있습니다\"") : (#Speaker).speaker_speak(\""창문이 닫혀 있습니다\"")""}",ReportWindowStatus,,0,"(#Window).armrobot_currentposition >| 0 ? (#Speaker).speaker_speak(""창문이 열려 있습니다"") : (#Speaker).speaker_speak(""창문이 닫혀 있습니다"")",193734,41946,76,42022,6.8265,8.6869,6155.7167,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
241,8,8,"Whenever motion is detected, increase the light brightness by 10. If it reaches max, stop it.",움직임이 감지될 때마다 조명의 밝기를 10씩 높여줘. 최대 밝기가 되면 그만해.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#MotionSensor).motionsensor_motion == true) {\n    if (triggered == false) {\n        new = (#Light).light_currentbrightness + 10\n        if (new >= 100) { (#Light).light_movetobrightness(100, 0); break; }\n        else { (#Light).light_movetobrightness(new, 0); }\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#MotionSensor).motionsensor_motion == true) {
    if (triggered == false) {
        new = (#Light).light_currentbrightness + 10
        if (new >= 100) { (#Light).light_movetobrightness(100, 0); break; }
        else { (#Light).light_movetobrightness(new, 0); }
        triggered = true
    }
} else {
    triggered = false
}",False,92.8027,True,strict,False,0.480534,1.0,0.75,1.0,1.0,0.8,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""IncreaseLightBrightnessOnMotion"",""cron"":"""",""period"":0,""code"":""prev := (#MotionSensor).motionsensor_motion\ncurr = (#MotionSensor).motionsensor_motion\nif (prev == false and curr == true) {\n    (#Light).light_movetobrightness((#Light).light_currentbrightness + 10, 0)\n    if ((#Light).light_currentbrightness >= 100) {\n        (#Light).switch_off()\n    }\n}\nprev = curr""}",IncreaseLightBrightnessOnMotion,,0,"prev := (#MotionSensor).motionsensor_motion
curr = (#MotionSensor).motionsensor_motion
if (prev == false and curr == true) {
    (#Light).light_movetobrightness((#Light).light_currentbrightness + 10, 0)
    if ((#Light).light_currentbrightness >= 100) {
        (#Light).switch_off()
    }
}
prev = curr",193766,41963,129,42092,8.1471,10.0083,5166.501,22.0199,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
242,8,8,"Each time the brightness level falls below 100 lux, turn on the light.",조도가 100룩스 미만이 될 때마다 조명을 켜줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#LightSensor).lightsensor_brightness < 100) {\n    if (triggered == false) {\n        (#Light).switch_on()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#LightSensor).lightsensor_brightness < 100) {
    if (triggered == false) {
        (#Light).switch_on()
        triggered = true
    }
} else {
    triggered = false
}",False,59.1433,False,strict,False,0.418662,0.5,1.0,0.5,0.0,0.75,1.0,"[""arg_type"", ""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:light_on""]","{""name"":""TurnOnLightWhenBrightnessBelow100Lux"",""cron"":"""",""period"":0,""code"":""prev := (#LightSensor).lightsensor_brightness\ncurr = (#LightSensor).lightsensor_brightness\nif (prev >= 100 and curr < 100) {\n    (#Light).light_on()\n}\nprev = curr""}",TurnOnLightWhenBrightnessBelow100Lux,,0,"prev := (#LightSensor).lightsensor_brightness
curr = (#LightSensor).lightsensor_brightness
if (prev >= 100 and curr < 100) {
    (#Light).light_on()
}
prev = curr",193726,41945,93,42038,7.258,9.1285,5791.9537,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
243,8,8,"Every time the fine dust level goes above 80, set the air purifier to high speed.",미세먼지 농도가 80보다 높아질 때마다 공기청정기를 강풍으로 설정해줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).airqualitysensor_finedustlevel > 80) {\n    if (triggered == false) {\n        (#AirPurifier).airpurifier_setairpurifiermode(\""high\"")\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#AirQualitySensor).airqualitysensor_finedustlevel > 80) {
    if (triggered == false) {
        (#AirPurifier).airpurifier_setairpurifiermode(""high"")
        triggered = true
    }
} else {
    triggered = false
}",False,28.3484,False,strict,False,0.160581,0.0,0.0,0.0,0.0,0.0,0.0,"[""dataflow"", ""enum_grounding"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""SetAirPurifierHighSpeed"",""cron"":"""",""period"":0,""code"":""(#AirPurifier).dehumidifier_setdehumidifiermode(\""high\"")""}",SetAirPurifierHighSpeed,,0,"(#AirPurifier).dehumidifier_setdehumidifiermode(""high"")",193749,41957,57,42014,6.3806,8.2358,6584.6472,22.019,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
244,8,8,"Each time the carbon dioxide level reaches 900ppm or higher, close the valve.",이산화탄소 농도가 900ppm 이상이 될때마다 벨브를 닫아줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#AirQualitySensor).airqualitysensor_carbondioxide >= 900) {\n    if (triggered == false) {\n        (#Valve).valve_close()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#AirQualitySensor).airqualitysensor_carbondioxide >= 900) {
    if (triggered == false) {
        (#Valve).valve_close()
        triggered = true
    }
} else {
    triggered = false
}",False,66.4934,False,strict,False,0.321761,0.5,0.5,0.5,0.2,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""CloseValveWhenCarbonDioxideHigh"",""cron"":"""",""period"":0,""code"":""while ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 900) {\n    (#Pump).switch_off()\n}""}",CloseValveWhenCarbonDioxideHigh,,0,"while ((#CarbonDioxideSensor).carbondioxidesensor_carbondioxide >= 900) {
    (#Pump).switch_off()
}",193740,41954,73,42027,6.7602,8.6169,6216.8279,22.0188,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
245,8,8,"Whenever the temperature becomes 30 degrees or higher, close the blind.",온도가 30도 이상이 될 때마다 블라인드를 닫아줘.,"{""name"": """", ""cron"": """", ""period"": 100, ""script"": ""triggered := false\nif ((#TemperatureSensor).temperaturesensor_temperature >= 30) {\n    if (triggered == false) {\n        (#Blind).windowcovering_downorclose()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",,,100,"triggered := false
if ((#TemperatureSensor).temperaturesensor_temperature >= 30) {
    if (triggered == false) {
        (#Blind).windowcovering_downorclose()
        triggered = true
    }
} else {
    triggered = false
}",False,95.083,True,strict,False,0.562044,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""CloseBlindWhenTempAbove30"",""cron"":"""",""period"":0,""code"":""wait until ((#TemperatureSensor).temperaturesensor_temperature >= 30)\n(#Blind).windowcovering_downorclose()""}",CloseBlindWhenTempAbove30,,0,"wait until ((#TemperatureSensor).temperaturesensor_temperature >= 30)
(#Blind).windowcovering_downorclose()",193728,41944,66,42010,6.5867,8.4418,6378.0042,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
246,8,8,"When the door opens, make the speaker speak ""Welcome"" every minute thereafter.","문이 열리면 이후에 1분마다 스피커로 ""어서오세요""를 출력해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Door).door_doorstate == \""open\"")\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""어서오세요\"")""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#Door).door_doorstate == ""open"")

    active = 1

}

(#Speaker).speaker_speak(""어서오세요"")",False,21.9821,False,strict,False,0.396429,0.0,0.0,0.0,0.0,1.0,1.0,"[""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic"", ""service_match"", ""unknown_service:door_state""]","{""name"":""DoorOpenSpeakerAnnounce"",""cron"":"""",""period"":0,""code"":""wait until ((#Door).door_state == \""open\"")\nspeaker_speak(\""어서오세요\"")""}",DoorOpenSpeakerAnnounce,,0,"wait until ((#Door).door_state == ""open"")
speaker_speak(""어서오세요"")",193742,41947,58,42005,6.3944,8.2562,6569.0292,22.0186,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
247,8,8,"When the contact sensor is closed, sound the police siren every 10 seconds.",접촉센서가 닫히면 10초마다 경찰 사이렌을 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ContactSensor).contactsensor_contact == true)\n\n    active = 1\n\n}\n\n(#Siren).siren_setsirenmode(\""police\"")""}",,,10000,"
active := 0

if (active == 0) {

    wait until ((#ContactSensor).contactsensor_contact == true)

    active = 1

}

(#Siren).siren_setsirenmode(""police"")",False,69.9,False,strict,False,0.569478,1.0,0.5,1.0,1.0,0.0,0.0,"[""enum_grounding"", ""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""SoundPoliceSirenEvery10Seconds"",""cron"":"""",""period"":0,""code"":""wait until ((#ContactSensor).contactsensor_contact == true)\nsiren = (#Siren).siren_sirenmode\nif (siren != \""emergency\"") {\n    (#Siren).siren_setsirenmode(\""emergency\"")\n}\ndelay(10 SEC)\nif (siren == \""emergency\"") {\n    (#Siren).switch_off()\n}""}",SoundPoliceSirenEvery10Seconds,,0,"wait until ((#ContactSensor).contactsensor_contact == true)
siren = (#Siren).siren_sirenmode
if (siren != ""emergency"") {
    (#Siren).siren_setsirenmode(""emergency"")
}
delay(10 SEC)
if (siren == ""emergency"") {
    (#Siren).switch_off()
}",193732,41946,124,42070,8.0039,9.8717,5256.1876,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
248,8,8,"Once the entrance door is opened, check the safe every 5 minutes and announce ""The safe is open"" through the speaker if it's not locked.",현관문이 열리면 그 후부터 5분마다 금고를 체크해서 잠겨있지 않으면 스피커로 금고가 열려있다고 출력해줘.,"{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Entrance #Door).door_doorstate == \""open\"")\n\n    active = 1\n\n}\n\nif ((#Safe).safe_safestate != \""locked\"") {\n\n    (#Speaker).speaker_speak(\""금고가 열려있습니다\"")\n\n}""}",,,300000,"
active := 0

if (active == 0) {

    wait until ((#Entrance #Door).door_doorstate == ""open"")

    active = 1

}

if ((#Safe).safe_safestate != ""locked"") {

    (#Speaker).speaker_speak(""금고가 열려있습니다"")

}",False,69.9,False,strict,False,0.621308,1.0,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""CheckSafeAfterDoorOpens"",""cron"":"""",""period"":0,""code"":""wait until ((#Entrance #Door).door_doorstate == true)\ndelay(5 MIN)\nsafe_state = (#Safe).safe_safestate\nif (safe_state == \""open\"") {\n    (#Speaker).speaker_speak(\""The safe is open\"")\n}""}",CheckSafeAfterDoorOpens,,0,"wait until ((#Entrance #Door).door_doorstate == true)
delay(5 MIN)
safe_state = (#Safe).safe_safestate
if (safe_state == ""open"") {
    (#Speaker).speaker_speak(""The safe is open"")
}",193823,41983,94,42077,7.2635,9.1163,5792.9373,22.0228,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
249,8,8,"When a leak is detected, close the valve immediately and give a warning broadcast through the speaker every minute.","누수가 감지되면 즉시 밸브를 잠그고 1분마다 스피커로 ""누수가 감지되었습니다. 대피하세요""라고 출력해줘.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LeakSensor).leaksensor_leakage == true)\n\n    (#Valve).valve_close()\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""누수가 감지되었습니다. 대피하세요\"")""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#LeakSensor).leaksensor_leakage == true)

    (#Valve).valve_close()

    active = 1

}

(#Speaker).speaker_speak(""누수가 감지되었습니다. 대피하세요"")",False,69.9,False,strict,False,0.505081,0.666667,1.0,0.666667,1.0,1.0,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""CloseValveOnLeak"",""cron"":"""",""period"":0,""code"":""wait until ((#BoilerRoom #LeakSensor).leaksensor_leakage == true)\n(#BoilerRoom #Valve).valve_close()""}",CloseValveOnLeak,,0,"wait until ((#BoilerRoom #LeakSensor).leaksensor_leakage == true)
(#BoilerRoom #Valve).valve_close()",193802,41966,70,42036,6.6841,8.5505,6288.9544,22.0204,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
250,8,8,"When smoke is detected, sound the emergency siren for 5 seconds every minute.",연기가 감지되면 1분마다 긴급 사이렌을 5초간 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).smokedetector_smoke == true)\n\n    active = 1\n\n}\n\n(#Siren).siren_setsirenmode(\""fire\"")\n\ndelay(5 SEC)\n\n(#Siren).switch_off()""}",,,60000,"
active := 0

if (active == 0) {

    wait until ((#SmokeDetector).smokedetector_smoke == true)

    active = 1

}

(#Siren).siren_setsirenmode(""fire"")

delay(5 SEC)

(#Siren).switch_off()",False,69.9,False,strict,False,0.535602,0.666667,0.5,0.666667,1.0,0.75,1.0,"[""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""SoundEmergencySirenFor5Seconds"",""cron"":"""",""period"":0,""code"":""wait until ((#RainSensor).rainsensor_rain == true)\ndelay(1 MIN)\nif ((#WeatherProvider).weatherprovider_weather != \""rain\"") {\n    (#Siren).siren_setsirenmode(\""fire\"")\ndelay(5 SEC)\n(#Siren).switch_off()\n}""}",SoundEmergencySirenFor5Seconds,,0,"wait until ((#RainSensor).rainsensor_rain == true)
delay(1 MIN)
if ((#WeatherProvider).weatherprovider_weather != ""rain"") {
    (#Siren).siren_setsirenmode(""fire"")
delay(5 SEC)
(#Siren).switch_off()
}",193736,41945,104,42049,7.5122,9.3657,5597.4282,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
251,8,8,"At midnight, close the door and check the light every hour until 6 AM; if the brightness is greater than 30, lower it to 10.","자정이 되면 문을 닫고, 오전 6시까지 한 시간마다 조명을 체크해서 밝기가 30보다 크면 10으로 낮춰줘.","{""name"": """", 
""cron"": ""0 0 * * *"", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    (#Door).door_close()\n\n    active = 1\n\n}\n\nif ((#Clock).clock_hour == 6) {\n\n    break\n\n}\n\nif ((#Light).lightsensor_brightness > 30) {\n\n    (#Light).light_movetobrightness(10)\n\n}""}",,0 0 * * *,3600000,"
active := 0

if (active == 0) {

    (#Door).door_close()

    active = 1

}

if ((#Clock).clock_hour == 6) {

    break

}

if ((#Light).lightsensor_brightness > 30) {

    (#Light).light_movetobrightness(10)

}",False,53.0887,False,strict,False,0.435397,0.25,1.0,0.25,0.0,0.75,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""CloseDoorAtMidnight"",""cron"":""0 0 * * *"",""period"":0,""code"":""active := 0\n\nif (active == 0) {\n\n    (#Door).door_close()\n\n    active = 1\n\n}\n\n""}",CloseDoorAtMidnight,0 0 * * *,0,"active := 0

if (active == 0) {

    (#Door).door_close()

    active = 1

}

",193812,41983,48,42031,6.1395,8.0044,6845.9972,22.0228,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
252,8,8,"When the charger voltage drops to 4V or lower, speak ""The charging voltage is low"" through the speaker every 30 minutes.","충전기 전압이 4V 이하로 떨어지면 30분마다 ""충전 전압이 낮습니다""라고 스피커로 말해줘.","{""name"": """", 
""cron"": """", 
""period"": 1800000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Charger).charger_voltage <= 4000)\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""충전 전압이 낮습니다\"")""}",,,1800000,"
active := 0

if (active == 0) {

    wait until ((#Charger).charger_voltage <= 4000)

    active = 1

}

(#Speaker).speaker_speak(""충전 전압이 낮습니다"")",False,91.1542,True,strict,False,0.577273,1.0,1.0,1.0,1.0,0.625,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""CheckChargerVoltageAndSpeak"",""cron"":"""",""period"":0,""code"":""voltage = (#Charger).charger_voltage\nif (voltage <= 4000) {\n    (#Speaker).speaker_speak(\""충전 전압이 낮습니다\"")\n}""}",CheckChargerVoltageAndSpeak,,0,"voltage = (#Charger).charger_voltage
if (voltage <= 4000) {
    (#Speaker).speaker_speak(""충전 전압이 낮습니다"")
}",193800,41978,79,42057,6.9052,8.7739,6090.6274,22.0221,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
253,8,8,"When a smoke is detected, announce it through the speaker and send an email every 5 minutes to ""test@example.com"" with the subject ""Fire Warning"" and the content ""A fire has occurred. Please evacuate."".","연기가 감지되면 스피커로 화재를 알리고, 이후 5분마다 test@example.com으로 ""화재 경고""라는 제목과 ""화재가 발생했습니다. 대피하세요""라는 내용의 이메일을 보내줘.","{""name"": """", 
""cron"": """", 
""period"": 300000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#SmokeDetector).smokedetector_smoke == true)\n\n    (#Speaker).speaker_speak(\""화재 발생! 즉시 대피하세요.\"" )\n\n    active = 1\n\n}\n\n(#EmailProvider).emailprovider_sendmail(\""test@example.com\"", \""화재 경고\"", \""화재가 발생했습니다. 대피하세요.\"")""}",,,300000,"
active := 0

if (active == 0) {

    wait until ((#SmokeDetector).smokedetector_smoke == true)

    (#Speaker).speaker_speak(""화재 발생! 즉시 대피하세요."" )

    active = 1

}

(#EmailProvider).emailprovider_sendmail(""test@example.com"", ""화재 경고"", ""화재가 발생했습니다. 대피하세요."")",False,51.3544,False,strict,False,0.483002,0.333333,1.0,0.333333,0.0,0.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic""]","{""name"":""AlertOnSmokeDetection"",""cron"":"""",""period"":0,""code"":""wait until ((#SmokeDetector).smokedetector_smoke == true)\nspeaker_speak(\""화재가 감지되었습니다. 대피하세요.\"")\nemail_provider.sendmail(\""test@example.com\"", \""화재 경고\"", \""화재가 발생했습니다. 대피하세요.\"")""}",AlertOnSmokeDetection,,0,"wait until ((#SmokeDetector).smokedetector_smoke == true)
speaker_speak(""화재가 감지되었습니다. 대피하세요."")
email_provider.sendmail(""test@example.com"", ""화재 경고"", ""화재가 발생했습니다. 대피하세요."")",193930,42008,97,42105,7.3623,9.2179,5719.0009,22.0304,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
